Sensor,s_0
1534284666,103.88016
1534284672,103.880226
1534284677,103.88026
1534284683,103.88028
1534284689,103.88029
1534284694,103.8978
1534284699,103.8977
1534284705,103.89748
1534284710,103.897285
1534284715,103.89712
1534284721,103.89688
1534284727,103.896736
1534284733,103.89663
1534284738,103.89659
1534284743,103.896645
1534284749,103.89668
1534284754,103.89699
1534284759,103.898026
1534284764,103.89835
1534284769,103.89842
1534284775,103.89844
1534284781,103.89844
1534284787,103.89844
1534284793,103.89844
1534284799,103.89845
1534284805,103.89848
1534284810,103.8985
1534284816,103.898506
1534284821,103.89852
1534284827,103.89853
1534284833,103.89854
1534284839,103.89854
1534284845,103.898544
1534284850,103.898544
1534284856,103.89854
1534284861,103.89854
1534284866,103.89854
1534284872,103.89851
1534284878,103.898476
1534284884,103.89852
1534284890,103.89854
1534284896,103.898544
1534284902,103.89854
1534284908,103.89845
1534284913,103.89844
1534284919,103.898155
1534284924,103.898
1534284930,103.89778
1534284936,103.897545
1534284942,103.89749
1534284947,103.897484
1534284953,103.89748
1534284959,103.89745
1534284964,103.89743
1534284969,103.897415
1534284975,103.8974
1534284980,103.89738
1534284986,103.89736
1534284992,103.89735
1534284998,103.897316
1534285004,103.8973
1534285010,103.89729
1534285015,103.89729
1534285021,103.897224
1534285027,103.89722
1534285032,103.89715
1534285038,103.896904
1534285043,103.89672
1534285048,103.89657
1534285054,103.89637
1534285059,103.89618
1534285065,103.89593
1534285071,103.895615
1534285077,103.89532
1534285083,103.895065
1534285089,103.894806
1534285094,103.89458
1534285100,103.894226
1534285106,103.893845
1534285112,103.89354
1534285118,103.89326
1534285123,103.89304
1534285129,103.8928
1534285135,103.89252
1534285141,103.892235
1534285146,103.89204
1534285151,103.89188
1534285157,103.89178
1534286186,103.88963
1534286191,103.88974
1534286197,103.88986
1534286202,103.88996
1534286208,103.89006
1534286214,103.890144
1534286219,103.8902
1534286225,103.89027
1534286231,103.890335
1534286237,103.8904
1534286243,103.89045
1534286249,103.89053
1534286255,103.89061
1534286260,103.89068
1534286266,103.89076
1534286271,103.89089
1534286277,103.891014
1534286282,103.891045
1534286288,103.89104
1534286293,103.89102
1534286299,103.891
1534286305,103.89099
1534286311,103.890945
1534286316,103.890915
1534286322,103.890854
1534286328,103.89079
1534286334,103.89075
1534286340,103.8907
1534286346,103.890656
1534286351,103.890656
1534286357,103.89073
1534286363,103.890854
1534286368,103.890976
1534286374,103.89111
1534286380,103.89122
1534286386,103.89131
1534286391,103.89138
1534286397,103.89146
1534286402,103.89152
1534286408,103.89156
1534286414,103.89162
1534286419,103.89166
1534286425,103.891716
1534286431,103.89175
1534286436,103.89178
1534286442,103.89182
1534286448,103.89188
1534286453,103.89197
1534286459,103.89214
1534286465,103.8923
1534286470,103.89236
1534286476,103.89237
1534286481,103.89236
1534286487,103.892334
1534286493,103.89231
1534286499,103.892296
1534286505,103.892265
1534286510,103.89225
1534286516,103.892235
1534286521,103.89223
1534286527,103.89221
1534286532,103.8922
1534286537,103.8922
1534286543,103.8922
1534286548,103.89221
1534286554,103.89219
1534286560,103.8922
1534286566,103.89221
1534286571,103.89223
1534286576,103.89223
1534286581,103.89221
1534286588,103.89219
1534286593,103.89205
1534286599,103.891846
1534286604,103.89169
1534286610,103.89154
1534286615,103.8914
1534286620,103.89124
1534286625,103.89105
1534286631,103.89079
1534286642,103.89038
1534286648,103.89016
1534286653,103.89003
1534286659,103.88987
1534286664,103.88975
1534286670,103.88974
1534286676,103.88977
1534286682,103.88977
1534290007,103.8978
1534290013,103.897545
1534290018,103.8975
1534290024,103.89748
1534290030,103.89749
1534290035,103.89745
1534290041,103.89741
1534290047,103.89736
1534290053,103.89732
1534290058,103.8973
1534290064,103.89729
1534290069,103.89728
1534290075,103.89729
1534290081,103.89729
1534290087,103.89711
1534290093,103.89651
1534290098,103.89599
1534290104,103.8954
1534290110,103.8948
1534290116,103.894165
1534290122,103.89355
1534290128,103.89292
1534290134,103.892296
1534290139,103.89177
1534290145,103.89112
1534290151,103.89076
1534290156,103.89069
1534290161,103.89065
1534290167,103.89053
1534290172,103.8904
1534290177,103.89029
1534290183,103.89016
1534290188,103.89014
1534290194,103.88998
1534290199,103.889946
1534290205,103.8899
1534290211,103.889885
1534290217,103.88989
1534290222,103.8899
1534290228,103.89011
1534290233,103.89021
1534290239,103.89032
1534290244,103.89041
1534290250,103.89051
1534290255,103.89056
1534290261,103.89056
1534290266,103.890564
1534290272,103.89059
1534290278,103.890686
1534290284,103.89085
1534290290,103.890976
1534290295,103.89103
1534290301,103.891106
1534290307,103.89109
1534290313,103.89101
1534290319,103.89088
1534290325,103.890625
1534290330,103.890564
1534290336,103.89053
1534290341,103.890526
1534290347,103.89055
1534290353,103.89059
1534290358,103.890625
1534290364,103.89071
1534290370,103.89081
1534290375,103.89089
1534290381,103.89098
1534290386,103.89109
1534290392,103.89121
1534290398,103.89136
1534290403,103.891464
1534290408,103.891495
1534290414,103.89156
1534290420,103.89175
1534290426,103.89178
1534290432,103.89178
1534290437,103.89113
1534290443,103.89066
1534290448,103.89035
1534290454,103.89004
1534290459,103.8898
1534290465,103.889496
1534290471,103.88923
1534290477,103.88895
1534290483,103.88868
1534290488,103.88854
1534290494,103.88839
1534290499,103.88824
1534289974,103.89804
1534289980,103.89776
1534289985,103.897545
1534289991,103.89743
1534289997,103.8974
1534290003,103.89738
1534290008,103.89736
1534290014,103.89736
1534290019,103.89735
1534290024,103.89732
1534290030,103.89731
1534290036,103.8973
1534290042,103.89728
1534290048,103.89726
1534290053,103.89728
1534290059,103.89727
1534290065,103.89731
1534290070,103.89731
1534290076,103.89736
1534290082,103.89711
1534290087,103.896614
1534290093,103.89604
1534290099,103.89547
1534290105,103.8949
1534290110,103.89437
1534290115,103.893845
1534290121,103.8932
1534290127,103.89255
1534290133,103.89187
1534290139,103.89122
1534290144,103.890724
1534290150,103.890526
1534290155,103.89044
1534290160,103.89034
1534290166,103.89017
1534290171,103.89017
1534290177,103.890015
1534290182,103.889984
1534290188,103.88993
1534290289,103.89098
1534290295,103.89087
1534290302,103.89064
1534290307,103.89056
1534290312,103.89048
1534290323,103.890465
1534290329,103.89049
1534290334,103.890495
1534290340,103.89056
1534290346,103.890625
1534290351,103.8907
1534290356,103.89081
1534290362,103.89081
1534290367,103.890945
1534290373,103.89103
1534290379,103.891106
1534290384,103.89119
1534290390,103.89132
1534290395,103.891426
1534290401,103.89151
1534290407,103.89156
1534290418,103.891785
1534290423,103.89163
1534290429,103.891106
1534290434,103.890686
1534290440,103.89022
1534290446,103.88986
1534290452,103.889534
1534290458,103.88924
1534290464,103.88895
1534290469,103.8887
1534290475,103.888466
1534290481,103.888306
1534290486,103.88815
1534290491,103.88797
1534290497,103.8875
1534290503,103.88697
1534290508,103.886536
1534290514,103.88608
1534290520,103.88574
1534290526,103.885345
1534290531,103.88499
1534290537,103.88446
1534290543,103.884026
1534290548,103.8839
1534290553,103.88385
1534290559,103.88374
1534290564,103.88367
1534290570,103.88355
1534288012,103.88982
1534288018,103.889786
1534288023,103.88976
1534288029,103.889786
1534288035,103.88977
1534288041,103.88976
1534288047,103.88972
1534288053,103.88972
1534288058,103.88972
1534288064,103.88972
1534288069,103.88972
1534288075,103.88972
1534288080,103.88972
1534288086,103.88983
1534288091,103.88992
1534288096,103.89
1534288102,103.890015
1534288107,103.890076
1534288119,103.890434
1534288124,103.89069
1534288130,103.89104
1534288135,103.89131
1534288141,103.89166
1534288147,103.89193
1534288153,103.89203
1534288159,103.89209
1534288165,103.89212
1534288170,103.892136
1534288176,103.89215
1534288181,103.89214
1534288187,103.89214
1534288192,103.892166
1534288198,103.8922
1534288204,103.89199
1534288210,103.89183
1534288216,103.89163
1534288221,103.89147
1534288227,103.89129
1534288232,103.891106
1534288238,103.89089
1534288243,103.89082
1534288248,103.89082
1534288254,103.890976
1534288260,103.891
1534288265,103.89099
1534288270,103.890976
1534288276,103.89098
1534288281,103.890945
1534288286,103.89074
1534288292,103.890564
1534288298,103.89038
1534288303,103.89019
1534288309,103.889984
1534288315,103.889786
1534288321,103.8896
1534288327,103.88945
1534288332,103.88939
1534288338,103.88935
1534288344,103.889275
1534288349,103.889275
1534288355,103.88892
1534288361,103.88869
1534288366,103.88847
1534288371,103.88832
1534288377,103.88802
1534288382,103.88787
1534288387,103.88774
1534288393,103.88757
1534288399,103.88757
1534288405,103.88763
1534288411,103.88761
1534288416,103.8876
1534288422,103.887596
1534288428,103.88758
1534288433,103.88758
1534288439,103.88758
1534288445,103.88759
1534288450,103.88759
1534288456,103.88759
1534288461,103.88759
1534288467,103.88759
1534288472,103.88759
1534288478,103.88759
1534288484,103.88759
1534288489,103.88759
1534288495,103.88759
1534288501,103.88759
1534288507,103.88759
1534289528,103.89004
1534289534,103.88998
1534289539,103.88996
1534289544,103.889946
1534289549,103.889946
1534289555,103.889946
1534289560,103.889946
1534289566,103.889946
1534289571,103.889946
1534289577,103.889946
1534289583,103.88997
1534289588,103.89007
1534289594,103.89007
1534289599,103.89023
1534289604,103.890335
1534289609,103.8905
1534289615,103.890785
1534289620,103.89104
1534289625,103.891335
1534289630,103.89156
1534289635,103.89173
1534289641,103.89191
1534289646,103.89202
1534289651,103.89209
1534289656,103.89212
1534289662,103.892136
1534289668,103.892136
1534289674,103.89215
1534289680,103.89215
1534289686,103.89219
1534289691,103.8922
1534289696,103.892
1534289703,103.8918
1534289708,103.89164
1534289714,103.891464
1534289720,103.89128
1534289725,103.891136
1534289731,103.890884
1534289737,103.890785
1534289743,103.890854
1534289748,103.89095
1534289754,103.89098
1534289760,103.89098
1534289765,103.89098
1534289771,103.891
1534289777,103.89099
1534289782,103.89099
1534289788,103.89084
1534289794,103.890625
1534289801,103.89039
1534289806,103.890236
1534289812,103.89003
1534289817,103.88999
1534289823,103.88963
1534289829,103.889465
1534289834,103.88934
1534289839,103.88928
1534289844,103.889206
1534289850,103.889015
1534289855,103.888824
1534289860,103.88864
1534289865,103.88849
1534289871,103.88829
1534289877,103.8881
1534289883,103.88793
1534289888,103.887764
1534289894,103.88768
1534289899,103.887695
1534289905,103.8877
1534289911,103.88768
1534289917,103.88766
1534289923,103.88756
1534289928,103.88749
1534289934,103.887375
1534289940,103.88729
1534289946,103.88723
1534289951,103.88721
1534289957,103.887184
1534289963,103.88716
1534289969,103.887115
1534289981,103.88704
1534289987,103.88704
1534289992,103.88704
1534289998,103.88704
1534290004,103.88704
1534290010,103.88704
1534290016,103.88704
1534290022,103.88704
1534290548,103.88932
1534290553,103.88932
1534290559,103.88934
1534290565,103.889435
1534290570,103.889465
1534290576,103.88952
1534290582,103.88958
1534290588,103.88963
1534290593,103.88971
1534290599,103.88977
1534290605,103.88991
1534290610,103.89003
1534290615,103.89022
1534290621,103.89043
1534290626,103.89056
1534290632,103.89073
1534290638,103.89067
1534290643,103.89059
1534290649,103.89032
1534290655,103.89012
1534290661,103.88987
1534290667,103.889694
1534290672,103.8896
1534290678,103.889496
1534290683,103.88941
1534290689,103.8893
1534290695,103.88925
1534290700,103.88915
1534290705,103.88898
1534290711,103.88876
1534290717,103.88855
1534290723,103.88836
1534290729,103.88816
1534290735,103.88796
1534290741,103.887794
1534290747,103.88761
1534290753,103.88765
1534290759,103.88769
1534290765,103.887634
1534290770,103.887566
1534290775,103.8875
1534290781,103.88743
1534290787,103.887344
1534290792,103.88724
1534290798,103.88716
1534290803,103.88712
1534290809,103.887115
1534290815,103.887115
1534290820,103.8871
1534290826,103.88705
1534290831,103.88698
1534290837,103.88697
1534290842,103.88697
1534290848,103.88696
1534290854,103.88696
1534290859,103.88696
1534290865,103.88696
1534290871,103.88698
1534290877,103.88703
1534290883,103.88709
1534290889,103.88714
1534290894,103.887184
1534290900,103.88718
1534290906,103.88717
1534290911,103.88714
1534290917,103.88713
1534290923,103.88713
1534290928,103.88712
1534290934,103.88711
1534290945,103.88711
1534290950,103.88711
1534290956,103.88716
1534290962,103.88723
1534290967,103.88734
1534290979,103.88755
1534290985,103.887665
1534290991,103.88775
1534290997,103.887825
1534291003,103.88788
1534291008,103.88796
1534291014,103.88805
1534291020,103.88814
1534291026,103.88822
1534291032,103.88828
1534291037,103.88836
1534291043,103.88841
1534291049,103.88846
1534291055,103.888466
1534292066,103.88298
1534292072,103.883
1534292078,103.883
1534292084,103.88303
1534292090,103.88308
1534292096,103.883156
1534292101,103.88322
1534292107,103.88328
1534292112,103.88335
1534292118,103.88344
1534292124,103.88352
1534292129,103.88358
1534292135,103.88367
1534292140,103.88374
1534292146,103.8838
1534292152,103.883865
1534292157,103.883934
1534292163,103.884026
1534292168,103.88411
1534292174,103.884186
1534292179,103.88431
1534292185,103.884415
1534292191,107.88447
1534292197,107.884544
1534292202,107.884636
1534292208,107.88476
1534292214,107.8849
1534292220,107.88508
1534292226,107.88523
1534292232,107.88535
1534292237,107.885475
1534292243,107.885635
1534292249,107.88578
1534292255,107.88592
1534292261,107.88602
1534292266,107.886116
1534292272,107.88626
1534292277,107.88643
1534292283,107.88667
1534292289,107.88698
1534292295,107.887314
1534292300,107.88756
1534292306,107.88781
1534292311,107.88809
1534292317,107.88833
1534292322,107.8885
1534292327,107.888695
1534292333,107.88898
1534292339,107.88919
1534292344,107.88934
1534292350,107.889534
1534292355,107.88971
1534292361,107.88991
1534292367,107.89011
1534292372,107.89027
1534292378,107.890495
1534292384,107.89072
1534292390,107.890915
1534292396,107.89108
1534292402,107.89127
1534292408,107.89146
1534292414,107.891624
1534292420,107.891815
1534292426,107.892
1534292431,107.892136
1534292437,107.892265
1534292442,107.892365
1534292448,107.89247
1534292453,107.89255
1534292458,107.89262
1534292464,107.892624
1534292470,107.89257
1534292476,107.89246
1534292482,107.89232
1534292488,107.89217
1534292494,107.89203
1534292499,107.8919
1534292504,107.89175
1534292510,107.89158
1534292516,107.89144
1534292522,107.89136
1534292528,107.891304
1534292533,107.89122
1534292539,107.89109
1534292545,107.891014
1534292550,107.89098
1534292556,107.89095
1534292561,107.890945
1534294089,107.881645
1534294094,107.881645
1534294100,107.881645
1534294105,107.881645
1534294110,107.881645
1534294115,107.881645
1534294120,107.881645
1534294126,107.881645
1534294132,107.881645
1534294137,107.881645
1534294142,107.881645
1534294148,107.881645
1534294154,107.881645
1534294159,107.881645
1534294164,107.881645
1534294170,107.881645
1534294175,107.881645
1534294181,107.881645
1534294186,107.881645
1534294192,107.881645
1534294198,107.881645
1534294203,107.881645
1534294208,107.881645
1534294214,107.881645
1534294220,107.881645
1534294226,107.881645
1534294232,107.881645
1534294238,107.881645
1534294244,107.881645
1534294250,107.881645
1534294255,107.881645
1534294261,107.881645
1534294266,107.88165
1534294272,107.88165
1534294278,107.88165
1534294284,107.88165
1534294289,107.88165
1534294295,107.88165
1534294300,107.88165
1534294306,107.88165
1534294312,107.88165
1534294317,107.88165
1534294322,107.88165
1534294328,107.88165
1534294334,107.88165
1534294340,107.88165
1534294345,107.88165
1534294351,107.88165
1534294356,107.88165
1534294361,107.88165
1534294367,107.88165
1534294373,107.88165
1534294379,107.88165
1534294384,107.88165
1534294389,107.88165
1534294394,107.88165
1534294400,107.88165
1534294406,107.88165
1534294411,107.88165
1534294417,107.88165
1534294423,107.88167
1534294428,107.88168
1534294434,107.881676
1534294439,107.88165
1534294445,107.881676
1534294451,107.88174
1534294457,107.881775
1534294462,107.88181
1534294468,107.881775
1534294473,107.88165
1534294479,107.88149
1534294484,107.88136
1534294490,107.88126
1534294496,107.881226
1534294501,107.881165
1534294507,107.881096
1534294513,107.88108
1534294518,107.88111
1534294524,107.88117
1534294529,107.88122
1534294535,107.88127
1534294540,107.88136
1534294545,107.88144
1534294551,107.881485
1534294557,107.881584
1534294563,107.881676
1534294568,107.88177
1534294573,107.88184
1534293239,107.88181
1534293245,107.881805
1534293251,107.881805
1534293256,107.881805
1534293262,107.881805
1534293268,107.8818
1534293279,107.88179
1534293285,107.88179
1534293290,107.8818
1534293296,107.8818
1534293301,107.8818
1534293306,107.8818
1534293312,107.8818
1534293318,107.88179
1534293323,107.88179
1534293329,107.88179
1534293335,107.881775
1534293340,107.881775
1534293346,107.88177
1534293352,107.88176
1534293357,107.88176
1534293363,107.881775
1534293368,107.881775
1534293373,107.88178
1534293379,107.88178
1534293385,107.88178
1534293390,107.88178
1534293396,107.881775
1534293401,107.88177
1534293407,107.88176
1534293413,107.88175
1534293418,107.88175
1534293424,107.88175
1534293430,107.88175
1534293436,107.881744
1534293441,107.881744
1534293447,107.881744
1534293453,107.881744
1534293459,107.88174
1534293464,107.88174
1534293470,107.88174
1534293476,107.88173
1534293482,107.88174
1534293488,107.88174
1534293494,107.88174
1534293500,107.88173
1534293505,107.88172
1534293511,107.88173
1534293517,107.88169
1534293522,107.8816
1534293528,107.8816
1534293533,107.88161
1534293539,107.88164
1534293545,107.881615
1534293550,107.881615
1534293556,107.881615
1534293561,107.881615
1534293567,107.881615
1534293572,107.881615
1534293578,107.881615
1534293584,107.881615
1534293590,107.881615
1534293595,107.881615
1534293600,107.881615
1534293605,107.881615
1534293611,107.881615
1534293617,107.881615
1534293622,107.881615
1534293632,107.881615
1534293638,107.881615
1534293644,107.881615
1534293649,107.881615
1534293655,107.881615
1534293661,107.881615
1534293666,107.881615
1534293672,107.881615
1534293678,107.881615
1534293684,107.881615
1534293690,107.881615
1534293696,107.881615
1534293701,107.881615
1534293707,107.881615
1534293713,107.881615
1534293718,107.881615
1534293724,107.881615
1534293730,107.881615
1534293736,107.881615
1534293742,107.881615
1534292327,107.89035
1534292332,107.890205
1534292835,107.88702
1534292841,107.88704
1534292847,107.88712
1534292853,107.8872
1534292859,107.88726
1534292865,107.88733
1534292871,107.8874
1534292877,107.88748
1534292882,107.88755
1534292888,107.88762
1534292893,107.8877
1534292904,107.88786
1534292909,107.88794
1534292914,107.88802
1534292920,107.888115
1534292926,107.88818
1534292937,107.88834
1534292943,107.88843
1534292948,107.88849
1534292953,107.88852
1534292959,107.8886
1534292964,107.88866
1534292970,107.88864
1534292976,107.88863
1534292982,107.88867
1534292988,107.88867
1534292993,107.888794
1534292998,107.88885
1534293004,107.88892
1534293010,107.889015
1534293015,107.889084
1534293021,107.889175
1534293031,107.88936
1534293037,107.88948
1534293044,107.88957
1534293049,107.88972
1534293055,107.889854
1534293060,107.88997
1534293065,107.89007
1534293070,107.890175
1534293075,107.890236
1534293081,107.890305
1534293087,107.89036
1534293092,107.89044
1534293098,107.89056
1534293103,107.89062
1534293108,107.89066
1534293114,107.89072
1534293120,107.89086
1534293126,107.891
1534293132,107.89106
1534293138,107.89106
1534293144,107.89104
1534293150,107.891014
1534293156,107.890976
1534293161,107.89091
1534293167,107.89084
1534293173,107.890785
1534293178,107.89073
1534293184,107.890686
1534293189,107.89065
1534293194,107.890625
1534293200,107.8907
1534293205,107.89084
1534293211,107.89104
1534293216,107.89118
1534293222,107.89133
1534293228,107.89134
1534293233,107.89137
1534293239,107.89144
1534293245,107.89151
1534293250,107.89156
1534293255,107.8916
1534293261,107.89167
1534293267,107.891716
1534293272,107.891754
1534293277,107.891785
1534293283,107.89184
1534293289,107.89191
1534293295,107.89204
1534293300,107.8922
1534293305,107.89233
1534293311,107.89241
1534293317,107.89241
1534293323,107.89237
1534293328,107.89235
1534293830,107.88968
1534297307,107.885185
1534297313,107.88532
1534297319,107.88545
1534297324,107.88556
1534297329,107.885666
1534297334,107.88577
1534297340,107.88592
1534297346,107.886055
1534297351,107.886154
1534297357,107.88633
1534297362,107.886536
1534297367,107.88675
1534297373,107.887
1534297379,107.88726
1534297384,107.88747
1534297389,107.88765
1534297395,107.887856
1534297400,107.88804
1534297405,107.88823
1534297410,107.88843
1534297416,107.888664
1534297421,107.88891
1534297426,107.889114
1534297431,107.88927
1534297437,107.88948
1534297442,107.88964
1534297447,107.8898
1534297453,107.889984
1534297459,107.89019
1534297465,107.8904
1534297471,107.89064
1534297477,107.890854
1534297483,107.89103
1534297489,107.89119
1534297495,107.89138
1534297501,107.89154
1534297507,107.89171
1534297513,107.89187
1534297518,107.89201
1534297524,107.8922
1534297530,107.89235
1534297536,107.89246
1534297542,107.89257
1534297548,107.89269
1534297554,107.892746
1534297559,107.89271
1534297565,107.89262
1534297571,107.8925
1534297576,107.89239
1534297582,107.89225
1534297587,107.89214
1534297592,107.892044
1534297598,107.89193
1534297604,107.89182
1534297610,107.89169
1534297616,107.8916
1534297622,107.89147
1534297628,107.89136
1534297634,107.891235
1534297640,107.891136
1534297646,107.891136
1534297652,107.891
1534297658,107.89095
1534297664,107.890945
1534297670,107.89092
1534297676,107.89087
1534297682,107.89087
1534297688,107.89089
1534297694,107.89093
1534297700,107.89095
1534297706,107.890976
1534297712,107.89097
1534297718,107.89096
1534297723,107.89096
1534297729,107.89096
1534297735,107.89096
1534297741,107.89095
1534297746,107.89095
1534297751,107.890945
1534297757,107.89093
1534297763,107.89092
1534297769,107.8909
1534297775,107.89088
1534297781,107.890785
1534297787,107.890656
1534297793,107.890594
1534297799,107.89054
1534294279,107.8879
1534297805,107.89048
1534297810,107.89048
1534297816,107.89051
1534297821,107.890495
1534297826,107.890465
1534297831,107.89041
1534297837,107.890335
1534297842,107.89028
1534297848,107.89025
1534297854,107.89025
1534297860,107.89025
1534297865,107.89025
1534297871,107.89025
1534297876,107.89025
1534297883,107.890274
1534297889,107.89039
1534297894,107.890434
1534297899,107.890465
1534297905,107.8905
1534297911,107.89055
1534297917,107.89061
1534297923,107.89066
1534297928,107.89071
1534297933,107.89075
1534297940,107.8908
1534297946,107.89084
1534297951,107.89084
1534297956,107.89059
1534297962,107.89055
1534297968,107.89052
1534297973,107.89051
1534297978,107.89053
1534297983,107.89055
1534297989,107.890594
1534297994,107.89062
1534298000,107.89068
1534298006,107.89077
1534298011,107.89077
1534298018,107.89098
1534298024,107.891075
1534298030,107.89117
1534298036,107.89128
1534298042,107.89141
1534298047,107.89148
1534298052,107.89155
1534298058,107.89159
1534298063,107.89161
1534298069,107.89139
1534298074,107.89099
1534298080,107.89047
1534298085,107.889984
1534298091,107.88954
1534298096,107.88924
1534298102,107.88892
1534298107,107.888626
1534298112,107.88836
1534298119,107.88792
1534298124,107.88728
1534298130,107.88672
1534298135,107.8863
1534298141,107.88596
1534298146,107.885635
1534298152,107.885185
1534298157,107.8848
1534298163,107.8846
1534298169,107.88424
1534298174,107.88392
1534298179,107.883736
1534298185,107.883606
1534298191,107.883446
1534298196,107.88329
1534298202,107.88316
1534298208,107.88301
1534298213,107.882866
1534298219,107.8827
1534298225,107.88257
1534298231,107.88253
1534298237,107.88248
1534298242,107.88242
1534298247,107.88237
1534298253,107.88233
1534298259,107.88229
1534298264,107.88224
1534298270,107.88216
1534298276,107.88214
1534298281,107.88201
1534298287,107.88187
1534285162,107.891785
1534286687,107.88976
1534290505,107.88796
1534290575,107.88342
1534288519,107.88758
1534290028,107.88704
1534291061,107.88847
1534292567,107.89096
1534294579,107.88192
1534293748,107.881615
1534292338,107.88998
1534293334,107.89229
1534293836,107.88961
1534293842,107.889534
1534293848,107.889435
1534293854,107.88928
1534293859,107.88907
1534293865,107.88883
1534293871,107.888626
1534293876,107.88841
1534293882,107.888176
1534293888,107.888
1534293894,107.88786
1534293900,107.8878
1534293906,107.88785
1534293912,107.88775
1534293918,107.887665
1534293924,107.88759
1534293929,107.88752
1534293935,107.88744
1534293941,107.887344
1534293947,107.887276
1534293953,107.887184
1534293958,107.88711
1534293964,107.88707
1534293970,107.88704
1534293975,107.88704
1534293981,107.88704
1534293986,107.88704
1534293998,107.88721
