Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16627920k(9707996k free), swap 26065104k(17458240k free)
CommandLine flags: -XX:InitialHeapSize=419430400 -XX:MaxHeapSize=4256169984 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2022-08-14T13:46:45.614+0800: 953.838: [GC (Allocation Failure) [PSYoungGen: 1376750K->2687K(1379840K)] 1483897K->110932K(1653248K), 0.0018072 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:46:45.694+0800: 953.919: [GC (Allocation Failure) [PSYoungGen: 1377919K->1553K(1380352K)] 1486164K->112250K(1653760K), 0.0015386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:46:45.936+0800: 954.164: [GC (Allocation Failure) [PSYoungGen: 1377297K->2298K(1380352K)] 1487994K->114190K(1653760K), 0.0018797 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:46:46.010+0800: 954.245: [GC (Allocation Failure) [PSYoungGen: 1378042K->828K(1380864K)] 1489934K->114788K(1654272K), 0.0017715 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
2022-08-14T13:46:46.116+0800: 954.339: [GC (Allocation Failure) [PSYoungGen: 1377084K->1486K(1377792K)] 1491044K->116070K(1651200K), 0.0015987 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:46:46.425+0800: 954.656: [GC (Allocation Failure) [PSYoungGen: 1377742K->2784K(1379840K)] 1492326K->118496K(1653248K), 0.0020264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:46:46.512+0800: 954.739: [GC (Allocation Failure) [PSYoungGen: 1378528K->689K(1380352K)] 1494240K->118870K(1653760K), 0.0021203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:46:49.330+0800: 957.551: [GC (Allocation Failure) [PSYoungGen: 1376433K->839K(1379840K)] 1494614K->119246K(1653248K), 0.0016772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:06.255+0800: 974.476: [GC (Allocation Failure) [PSYoungGen: 1377095K->3520K(1316352K)] 1495502K->122014K(1589760K), 0.0079017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:11.665+0800: 979.887: [GC (Allocation Failure) [PSYoungGen: 1316258K->1513K(1253888K)] 1434752K->122372K(1527296K), 0.0034661 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:11.737+0800: 979.958: [GC (Allocation Failure) [PSYoungGen: 1253865K->1511K(1376256K)] 1374724K->123843K(1649664K), 0.0018275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:12.138+0800: 980.360: [GC (Allocation Failure) [PSYoungGen: 1372647K->5095K(1378304K)] 1494979K->128587K(1651712K), 0.0031045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:12.233+0800: 980.457: [GC (Allocation Failure) [PSYoungGen: 1378248K->1223K(1379328K)] 1501740K->129421K(1652736K), 0.0022914 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:12.306+0800: 980.531: [GC (Allocation Failure) [PSYoungGen: 1374407K->2147K(1378304K)] 1502605K->131081K(1651712K), 0.0020906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:12.918+0800: 981.152: [GC (Allocation Failure) [PSYoungGen: 1375331K->4679K(1378816K)] 1504265K->135485K(1652224K), 0.0026840 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2022-08-14T13:47:13.000+0800: 981.226: [GC (Allocation Failure) [PSYoungGen: 1377863K->1063K(1379328K)] 1508669K->135999K(1652736K), 0.0021644 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:13.414+0800: 981.650: [GC (Allocation Failure) [PSYoungGen: 1373735K->6039K(1378816K)] 1508671K->141615K(1652224K), 0.0035910 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2022-08-14T13:47:13.500+0800: 981.734: [GC (Allocation Failure) [PSYoungGen: 1378711K->903K(1377792K)] 1514287K->142065K(1651200K), 0.0040424 secs] [Times: user=0.08 sys=0.00, real=0.02 secs] 
2022-08-14T13:47:13.583+0800: 981.810: [GC (Allocation Failure) [PSYoungGen: 1372039K->1703K(1378304K)] 1513201K->143409K(1651712K), 0.0019791 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:14.051+0800: 982.278: [GC (Allocation Failure) [PSYoungGen: 1372839K->5335K(1376768K)] 1514545K->148569K(1650176K), 0.0029727 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:14.129+0800: 982.352: [GC (Allocation Failure) [PSYoungGen: 1375447K->1159K(1377792K)] 1518681K->149131K(1651200K), 0.0027171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2022-08-14T13:47:14.601+0800: 982.831: [GC (Allocation Failure) [PSYoungGen: 1371271K->5831K(1376256K)] 1519243K->154787K(1649664K), 0.0035569 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2022-08-14T13:47:14.684+0800: 982.911: [GC (Allocation Failure) [PSYoungGen: 1374919K->903K(1377280K)] 1523875K->155244K(1650688K), 0.0031274 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2022-08-14T13:47:14.751+0800: 982.987: [GC (Allocation Failure) [PSYoungGen: 1369991K->1447K(1376256K)] 1524332K->156309K(1649664K), 0.0020102 secs] [Times: user=0.11 sys=0.02, real=0.02 secs] 
