DataSet,Compression,Encoding,Insert Time,Select Time
ingestion/中船,GZIP,RLE,0.15767452716827393,0.028493547439575197
ingestion/中船,GZIP,TS_2DIFF,0.1691298007965088,0.027304840087890626
ingestion/中船,GZIP,GORILLA,0.16483900547027588,0.022711181640625
ingestion/中船,GZIP,PLAIN,0.157395076751709,0.022220468521118163
ingestion/中船,GZIP,SPRINTZ,0.15307912826538086,0.02207801342010498
ingestion/中船,GZIP,RLBE,0.14249804019927978,0.022339248657226564
ingestion/中船,NONE,RAKE,0.13923614025115966,0.021526670455932616
ingestion/中船,NONE,RLE,0.15970709323883056,0.02686436176300049
ingestion/中船,NONE,TS_2DIFF,0.17243552207946777,0.02608368396759033
ingestion/中船,NONE,GORILLA,0.17533423900604247,0.024183082580566406
ingestion/中船,NONE,PLAIN,0.1644892454147339,0.022495746612548828
ingestion/中船,NONE,SPRINTZ,0.15153853893280028,0.023763537406921387
ingestion/中船,NONE,RLBE,0.16687617301940919,0.02303602695465088
ingestion/中船,LZ4,RAKE,0.13313393592834472,0.021669864654541016
ingestion/中船,LZ4,RLE,0.16522676944732667,0.023538827896118164
ingestion/中船,LZ4,TS_2DIFF,0.15453095436096193,0.028448939323425293
ingestion/中船,LZ4,GORILLA,0.16488792896270751,0.023239636421203615
ingestion/中船,LZ4,PLAIN,0.1578122615814209,0.023317241668701173
ingestion/中船,LZ4,SPRINTZ,0.16420269012451172,0.02493283748626709
ingestion/中船,LZ4,RLBE,0.1421351909637451,0.021976590156555176
ingestion/潍柴,SNAPPY,RAKE,0.15511534214019776,0.02197110652923584
ingestion/潍柴,SNAPPY,RLE,0.1763718843460083,0.02583444118499756
ingestion/潍柴,SNAPPY,TS_2DIFF,0.15721235275268555,0.02476029396057129
ingestion/潍柴,SNAPPY,GORILLA,0.16401751041412355,0.022272992134094238
ingestion/潍柴,SNAPPY,PLAIN,0.15812857151031495,0.022232437133789064
ingestion/潍柴,SNAPPY,SPRINTZ,0.15913898944854737,0.024040484428405763
ingestion/潍柴,SNAPPY,RLBE,0.15674524307250975,0.02347562313079834
ingestion/潍柴,GZIP,RAKE,0.14775497913360597,0.021590495109558107
ingestion/潍柴,GZIP,RLE,0.1636957883834839,0.0253173828125
ingestion/潍柴,GZIP,TS_2DIFF,0.16957485675811768,0.025685930252075197
ingestion/潍柴,GZIP,GORILLA,0.16800508499145508,0.022685861587524413
ingestion/潍柴,GZIP,PLAIN,0.1598332405090332,0.022374224662780762
ingestion/潍柴,GZIP,SPRINTZ,0.15465929508209228,0.019695496559143065
ingestion/潍柴,GZIP,RLBE,0.13115880489349366,0.020615005493164064
ingestion/潍柴,NONE,RAKE,0.14300613403320311,0.021810531616210938
ingestion/潍柴,NONE,RLE,0.16501204967498778,0.025498509407043457
ingestion/潍柴,NONE,TS_2DIFF,0.1535353183746338,0.024901652336120607
ingestion/潍柴,NONE,GORILLA,0.16851584911346434,0.02383553981781006
ingestion/潍柴,NONE,PLAIN,0.15688941478729249,0.022327780723571777
ingestion/潍柴,NONE,SPRINTZ,0.16427555084228515,0.02185804843902588
ingestion/潍柴,NONE,RLBE,0.16045241355895995,0.02199571132659912
