DataSet,Compression,Encoding,Insert Time,Select Time
ingestion/microsoft,GZIP,PLAIN,0.1389770269393921,0.021396160125732422
ingestion/microsoft,GZIP,SPRINTZ,0.14115028381347655,0.021808266639709473
ingestion/microsoft,GZIP,RLBE,0.13538475036621095,0.02192530632019043
ingestion/microsoft,NONE,RAKE,0.12991840839385987,0.025573015213012695
ingestion/microsoft,NONE,RLE,0.16843099594116212,0.02969357967376709
ingestion/microsoft,NONE,TS_2DIFF,0.1706906795501709,0.029920744895935058
ingestion/microsoft,NONE,GORILLA,0.16864991188049316,0.022603273391723633
ingestion/microsoft,NONE,PLAIN,0.16608781814575196,0.021887969970703126
ingestion/microsoft,NONE,SPRINTZ,0.17151377201080323,0.02084333896636963
ingestion/microsoft,NONE,RLBE,0.14058897495269776,0.022838926315307616
ingestion/microsoft,LZ4,RAKE,0.13347582817077636,0.021396231651306153
ingestion/microsoft,LZ4,RLE,0.16095292568206787,0.02353949546813965
ingestion/microsoft,LZ4,TS_2DIFF,0.157926344871521,0.025103759765625
ingestion/microsoft,LZ4,GORILLA,0.161596941947937,0.022033119201660158
ingestion/microsoft,LZ4,PLAIN,0.1565270185470581,0.020760345458984374
ingestion/microsoft,LZ4,SPRINTZ,0.16830570697784425,0.02264890670776367
ingestion/microsoft,LZ4,RLBE,0.15557482242584228,0.023122072219848633
ingestion/云智慧,SNAPPY,RAKE,0.1659315586090088,0.007782483100891113
ingestion/云智慧,SNAPPY,RLE,0.165643048286438,0.008077621459960938
ingestion/云智慧,SNAPPY,TS_2DIFF,0.1533048391342163,0.008454108238220214
ingestion/云智慧,SNAPPY,GORILLA,0.16135129928588868,0.007625412940979004
ingestion/云智慧,SNAPPY,PLAIN,0.1587916374206543,0.008152437210083009
ingestion/云智慧,SNAPPY,SPRINTZ,0.16037392616271973,0.007694172859191895
ingestion/云智慧,SNAPPY,RLBE,0.16278772354125975,0.008913254737854004
ingestion/云智慧,GZIP,RAKE,0.16035425662994385,0.007907605171203614
ingestion/云智慧,GZIP,RLE,0.1588207721710205,0.008415007591247558
ingestion/云智慧,GZIP,TS_2DIFF,0.15622875690460206,0.007875633239746094
ingestion/云智慧,GZIP,GORILLA,0.1747675657272339,0.008501195907592773
ingestion/云智慧,GZIP,PLAIN,0.14949886798858641,0.008246135711669923
ingestion/云智慧,GZIP,SPRINTZ,0.17309982776641847,0.008715128898620606
ingestion/云智慧,GZIP,RLBE,0.1652308464050293,0.008977627754211426
ingestion/云智慧,NONE,RAKE,0.16520750522613525,0.008173465728759766
ingestion/云智慧,NONE,RLE,0.1601408004760742,0.008487582206726074
ingestion/云智慧,NONE,TS_2DIFF,0.15617587566375732,0.008461213111877442
ingestion/云智慧,NONE,GORILLA,0.16152162551879884,0.007688355445861816
ingestion/云智慧,NONE,PLAIN,0.17014291286468505,0.007687568664550781
ingestion/云智慧,NONE,SPRINTZ,0.15082759857177735,0.0078688383102417
ingestion/云智慧,NONE,RLBE,0.16682188510894774,0.008472657203674317
ingestion/云智慧,LZ4,RAKE,0.15500993728637696,0.008234047889709472
ingestion/云智慧,LZ4,RLE,0.1625960111618042,0.008496928215026855
ingestion/云智慧,LZ4,TS_2DIFF,0.15392134189605713,0.008904719352722168
