Sensor,s_0
1589028629041,11.0
1589028629522,11.0
1589028630033,11.0
1589028630522,11.0
1589028631031,11.0
1589028631521,11.0
1589028658543,11.0
1589028659077,11.0
1589028659527,11.0
1589028766638,11.0
1589028767128,11.0
1589028805123,11.0
1589028805633,11.0
1589028850729,11.0
1589028851252,11.0
1589028886728,11.0
1589028888247,11.0
1589028890727,11.0
1589028891236,11.0
1589028891775,11.0
1589028954328,11.0
1589028954836,11.0
1589028955324,11.0
1589028955833,11.0
1589028956325,11.0
1589028956836,11.0
1589028957335,11.0
1589028957836,11.0
1589028958326,11.0
1589028958838,11.0
1589028959329,11.0
1589028991330,11.0
1589028991842,11.0
1589028992321,11.0
1589028992831,11.0
1589028993335,11.0
1589028993837,11.0
1589028994327,11.0
1589028994839,11.0
1589028995328,11.0
1589028995845,11.0
1589028996385,11.0
1589028996838,11.0
1589028997329,11.0
1589028997841,11.0
1589028998322,11.0
1589028998834,11.0
1589028999344,11.0
1589028999866,11.0
1589029000326,11.0
1589029000839,11.0
1589029001389,11.0
1589029001847,11.0
1589029002328,11.0
1589029002837,11.0
1589029003325,11.0
1589029003835,11.0
1589029004324,11.0
1589029004833,11.0
1589029005336,11.0
1589029005841,11.0
1589029006387,11.0
1589029006836,11.0
1589029007324,11.0
1589029007833,11.0
1589029008327,11.0
1589029008836,11.0
1589029009325,11.0
1589029009841,11.0
1589029010321,11.0
1589029010832,11.0
1589029011381,11.0
1589029011843,11.0
1589029012344,11.0
1589029012834,11.0
1589029013323,11.0
1589029013833,11.0
1589029014328,11.0
1589029014837,11.0
1589029015326,11.0
1589029015836,11.0
1589029016385,11.0
1589029016836,11.0
1589029017339,11.0
1589029017842,11.0
1589029018321,11.0
1589029018831,11.0
1589029019321,11.0
1589029019845,11.0
1589029020328,11.0
1589029020837,11.0
1589029162328,11.0
1589029162839,11.0
1589029163329,11.0
1589029163844,11.0
1589029164330,11.0
1589029164834,11.0
1589029165325,11.0
1589029165839,11.0
1589029166329,11.0
1589029166889,11.0
1589029199328,11.0
1589029200328,11.0
1589029200838,11.0
1589029201839,11.0
1589029202330,11.0
1589029202860,11.0
1589029203351,11.0
1589029355438,11.0
1589029355928,11.0
1589029356461,11.0
1589029356973,11.0
1589029357440,11.0
1589029357940,11.0
1589029358439,11.0
1589029358921,11.0
1589029359439,11.0
1589029359930,11.0
1589029362937,11.0
1589029369928,11.0
1589029375500,11.0
1589029377928,11.0
1589029378930,11.0
1589029379444,11.0
1589029380969,11.0
1589029381937,11.0
1589029383929,11.0
1589029385498,11.0
1589029385929,11.0
1589029387435,11.0
1589029387924,11.0
1589029388924,11.0
1589029390499,11.0
1589029393464,11.0
1589029393923,11.0
1589029394436,11.0
1589029394928,11.0
1589029395933,11.0
1589029396435,11.0
1589029397926,11.0
1589029398936,11.0
1589029399435,11.0
1589029400493,11.0
1589029402441,11.0
1589029402921,11.0
1589029403440,11.0
1589029403928,11.0
1589029406438,11.0
1589029406928,11.0
1589029408438,11.0
1589029410504,11.0
1589029411434,11.0
1589029412924,11.0
1589029414921,11.0
1589029566528,11.0
1589029569526,11.0
1589029570546,11.0
1589029603033,11.0
1589029604040,11.0
1589029829128,11.0
1589029829639,11.0
1589029830129,11.0
1589029830631,11.0
1589029831123,11.0
1589029831634,11.0
1589029832171,11.0
1589029832643,11.0
1589029833135,11.0
1589029833643,11.0
1589029834175,11.0
1589029860127,11.0
1589029860637,11.0
1589029861125,11.0
1589029861635,11.0
1589029862136,11.0
1589029862636,11.0
1589029863124,11.0
1589029863633,11.0
1589029864124,11.0
1589029864640,11.0
1589029865179,11.0
1589029865638,11.0
1589029866126,11.0
1589029866635,11.0
1589029867123,11.0
1589029867633,11.0
1589029868143,11.0
1589029868663,11.0
1589029869124,11.0
1589029869660,11.0
1589029958647,11.0
1589029959127,11.0
1589029959637,11.0
1589029960125,11.0
1589029960634,11.0
1589029961127,11.0
1589029961636,11.0
1589029962125,11.0
1589029962633,11.0
1589029963123,11.0
1589029963785,11.0
1589029964236,11.0
1589029989724,11.0
1589029990234,11.0
1589029990724,11.0
1589029991236,11.0
1589029991738,11.0
1589029992242,11.0
1589029992724,11.0
1589029993236,11.0
1589029993727,11.0
1589029994246,11.0
1589030020236,11.0
1589030029232,11.0
1589030030249,11.0
1589030116728,11.0
1589030117236,11.0
1589030117743,11.0
1589030219738,11.0
1589030220238,11.0
1589030220728,11.0
1589030337239,11.0
1589030337728,11.0
1589030338239,11.0
1589030338727,11.0
1589030339237,11.0
1589030339736,11.0
1589030340236,11.0
1589030340727,11.0
1589030341243,11.0
1589030341726,11.0
1589030342238,11.0
1589030342729,11.0
1589030343238,11.0
1589030343727,11.0
1589030344237,11.0
1589030344725,11.0
1589030345235,11.0
1589030345770,11.0
1589030346240,11.0
1589030346741,11.0
1589030347242,11.0
1589030347721,11.0
1589030348247,11.0
1589030348728,11.0
1589030349238,11.0
1589030349726,11.0
1589030350235,11.0
1589030350724,11.0
1589030351234,11.0
1589030351738,11.0
1589030352241,11.0
1589030352722,11.0
1589030353235,11.0
1589030353725,11.0
1589030354238,11.0
1589030354728,11.0
1589030355238,11.0
1589030355723,11.0
1589030356235,11.0
1589030356726,11.0
1589030357238,11.0
1589030357751,11.0
1589030358267,11.0
1589030358728,11.0
1589030359238,11.0
1589030359727,11.0
1589030360245,11.0
1589030360728,11.0
1589030361238,11.0
1589030361734,11.0
1589030362241,11.0
1589030362722,11.0
1589030363241,11.0
1589030363737,11.0
1589030364236,11.0
1589030364724,11.0
1589030365233,11.0
1589030365721,11.0
1589030366231,11.0
1589030366721,11.0
1589030367233,11.0
1589030367725,11.0
1589030368240,11.0
1589030368720,11.0
1589030369261,11.0
1589030369752,11.0
1589030370241,11.0
1589030370740,11.0
1589030371238,11.0
1589030371728,11.0
1589030372265,11.0
1589030372731,11.0
1589030373234,11.0
1589030373726,11.0
1589030374239,11.0
1589030374728,11.0
1589030375253,11.0
1589030375736,11.0
1589030376237,11.0
1589030376729,11.0
1589030377241,11.0
1589030377724,11.0
1589030378246,11.0
1589030378730,11.0
1589030379242,11.0
1589030379724,11.0
1589030380234,11.0
1589030380724,11.0
1589030381236,11.0
1589030381746,11.0
1589030382268,11.0
1589030382722,11.0
1589030383234,11.0
1589030383725,11.0
1589030384234,11.0
1589030384728,11.0
1589030385236,11.0
1589030385724,11.0
1589030386233,11.0
1589030386724,11.0
1589030387233,11.0
1589030387736,11.0
1589030388234,11.0
1589030388736,11.0
1589030389235,11.0
1589030389723,11.0
1589030390232,11.0
