DataSet,DataFile,Datatype,Compression,Encoding,Data Mean,Data Variance,Data Spread,Delta Mean,Delta Variance,Delta Spread,Repeat,Increase,Select Time,Insert Time
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,UNCOMPRESSED,RAKE,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.0065926313400268555,0.11465976238250733
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,UNCOMPRESSED,RLE,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005883994102478027,0.11092200756072998
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,UNCOMPRESSED,TS_2DIFF,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.00632570743560791,0.1161309003829956
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,UNCOMPRESSED,GORILLA,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005450096130371094,0.11110524654388428
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,UNCOMPRESSED,PLAIN,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005329599380493164,0.11044978141784668
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,UNCOMPRESSED,SPRINTZ,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.006045265197753906,0.110401930809021
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,UNCOMPRESSED,RLBE,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005595703125,0.11198293209075928
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,GZIP,RAKE,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005331664085388183,0.1140949296951294
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,GZIP,RLE,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.006021389961242676,0.11713008403778076
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,GZIP,TS_2DIFF,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005765576362609864,0.1154860496520996
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,GZIP,GORILLA,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.0055520391464233395,0.1124137544631958
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,GZIP,PLAIN,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.006979093551635742,0.11644564628601074
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,GZIP,SPRINTZ,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.007274227142333984,0.11219233512878418
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,GZIP,RLBE,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.0066037607192993165,0.11283225536346436
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,LZ4,RAKE,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005665802955627441,0.11562645435333252
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,LZ4,RLE,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005927410125732422,0.10729526042938232
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,LZ4,TS_2DIFF,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.006114530563354492,0.11510653018951417
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,LZ4,GORILLA,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005467133522033691,0.11432986736297607
/home/srt_2022/client-py/data/learn/new_data50/new_data/value_mean/3,value_mean_30.csv,FLOAT,LZ4,PLAIN,-20000.0,2702.3886125373933,9721.463993534433,0.33781193924898195,49.93032746909774,379.48598614342336,0.0,0.5031503150315032,0.005579452514648437,0.11747558116912842
