INT32,INT64,FLOAT,DOUBLE,Mean,Standard_variance,Spread,Delta_mean,Delta_variance,Delta_spread,Repeat,Increase,RAKE,RLE,TS_2DIFF,GORILLA,PLAIN,SPRINTZ,RLBE
1,0,0,0,8.333003545222194,6.635691491710504,28,-0.0004947025600857485,0.6373641090667543,36,0.6573501525270014,0.9217957702931112,0,0,0,0,1,0,0
1,0,0,0,-0.023,45989.68102545039,159726,-15.967296729672967,47.81360731745233,360,0.0,0.3063306330633063,0,0,1,0,0,0,0
1,0,0,0,23997.883838383837,4144.70591531515,29440,0.3644542656459632,380.61513239904644,29942,0.0,0.4763633493804751,0,0,1,0,0,0,0
1,0,0,0,0.4958813838550247,6.739503365012701,22,0.0016477857878475798,0.6176242342142284,34,0.9765238879736409,0.9979402677651905,0,1,0,0,0,0,0
1,0,0,0,230.80022896393817,158.3007240080417,1092,0.044673539518900345,94.51094506658531,1332,0.0,0.8138602520045819,0,1,0,0,0,0,0
1,0,0,0,40.14997583957478,6.0079103950702395,20,-0.0003020235578375113,0.25220243865266334,27,0.9555448175887895,0.9992147387496225,0,0,0,0,1,0,0
1,0,0,0,21.6076,16.164876190060966,88,0.0008000800080008001,3.9408821874267583,80,0.2451,0.7942794279427943,0,0,0,0,1,0,0
1,0,0,0,38.95651830808081,5.270725097611244,27,-0.0012627259095572567,0.5971269833414896,26,0.5594223484848485,0.9020598216399652,0,0,0,0,1,0,0
1,0,0,0,99.42847222222223,6.120073565217401,19,-0.0018520662113670563,0.36611454750998274,33,0.965625,0.9957170968862137,0,0,0,1,0,0,0
1,0,0,0,-1.135,5.75739307325807,18,0.0009000900090009,0.35540374379162354,28,0.9623,0.9992999299929993,0,1,0,0,0,0,0
1,0,0,0,28.7801452020202,7.130001592299197,34,0.002288690711072528,0.35300145197188754,29,0.9812184343434344,0.9989740351984847,0,1,0,0,0,0,0
1,0,0,0,1210.1214719542693,85.18408590900503,1310,-0.0003572864097181903,30.452737327143332,2142,0.28644158628081456,0.7661113840382296,0,0,0,0,1,0,0
1,0,0,0,584.4733829421866,36.040455487863156,184,0.006872852233676976,22.885665285476453,297,0.0,0.8293241695303551,0,0,0,1,0,0,0
1,0,0,0,3893.7038379797473,2281.2929328792306,11724,0.4737434358589647,173.86131452234292,5822,0.0,0.46886721680420107,0,0,0,0,0,1,0
1,0,0,0,46.92888782473363,33.00363260730689,173,-0.0026340996168582377,8.708411991957687,119,0.0,0.5391522988505747,0,0,0,0,0,1,0
1,0,0,0,6.751238645747316,9.322464749330148,56,0.0003716090672612412,2.243533970761355,64,0.37163501238645746,0.792600850571865,0,0,0,0,1,0,0
1,0,0,0,1538.1813,5729.446141018371,65435,3.1106110611061104,654.7494020190937,65875,0.8003,0.9376937693769377,0,0,1,0,0,0,0
1,0,0,0,98.58333333333333,4.329137926329581,19,-0.0005787706910522051,0.48534455419087036,26,0.7827546296296296,0.9350619284639425,0,0,0,0,1,0,0
1,0,0,0,26.7779,5.518493597894267,31,0.0007000700070007,0.38976236532166264,28,0.954,0.9924992499249925,0,0,0,1,0,0,0
1,0,0,0,28.422182645691105,5.4432276530707275,20,-0.00039580447259054025,0.3834595218614413,25,0.9022459681408924,0.9898080348307936,0,0,0,0,1,0,0
1,0,0,0,38.38459552939962,6.005490077287599,20,0.0,0.4132548318101742,36,0.993030819265913,0.9991223541559112,0,0,0,0,1,0,0
1,0,0,0,35.88996138996139,9.459275781889277,59,-0.00045428733674048835,0.7745232222398696,32,0.7775380422439246,0.9381033503691084,0,0,0,0,1,0,0
1,0,0,0,107888.60392992424,15285.158552239574,54039,4.2647778391602875,10.952580258193901,186,0.4911616161616162,0.9992107963065268,0,0,1,0,0,0,0
1,0,0,0,4.5123,5.521688936367205,19,0.00040004000400040005,0.3641608179007289,26,0.9728,0.996999699969997,0,0,0,0,1,0,0
1,0,0,0,90.00636574074075,5.264998965524538,27,-0.00023150827642088204,1.7869509235222842,31,0.07905092592592593,0.6244935756453294,0,0,1,0,0,0,0
1,0,0,0,163.94197479573467,100.65638616874102,379,-0.0031853014495429786,67.25584415220382,718,0.28601763375340444,0.6891792078293786,0,0,0,0,1,0,0
1,0,0,0,558.651,35.24917586270635,224,0.003000300030003,19.473436072515476,319,0.0018,0.8229822982298229,0,0,0,1,0,0,0
1,0,0,0,39.05394813946675,5.71768917215069,20,0.00032963410614218216,0.35355971149556936,33,0.9885364781716964,0.9991209757169541,0,0,0,0,1,0,0
1,0,0,0,897.2213430646976,532.3196424602767,1371,-0.0016371077762619372,28.771680787330858,2483,0.3948023600832168,0.8228171896316507,0,0,0,0,1,0,0
1,0,0,0,1234.3645039731302,45.40256356065385,1216,0.0012698152623602178,19.66529100221419,2233,0.4002211845662325,0.8063736533813951,0,0,0,0,1,0,0
1,0,0,0,26.3392,7.775959320881252,41,-0.0013001300130013002,0.4433034644880929,30,0.9681,0.988998899889989,0,0,0,1,0,0,0
1,0,0,0,1221.2119440677172,79.84078749471084,3770,-0.002057805630904499,44.482200525267764,5504,0.3428892110555114,0.8046955383032457,0,0,0,0,1,0,0
1,0,0,0,2.6693726937269373,5.256005454090027,31,-0.001771479185119575,0.4384088884214947,24,0.8946125461254613,0.9977856510186005,0,0,0,0,1,0,0
1,0,0,0,712488334.1739722,252505995.3603698,1147456577,73326.84383872799,35077931.412610695,1809139685,0.0,0.6929017603634299,0,0,0,0,0,0,1
1,0,0,0,7.208587701647284,10.900485390764135,68,0.0006139154160982264,2.2466739775595985,56,0.48555642713413594,0.82424965893588,0,0,0,0,1,0,0
1,0,0,0,106.24071015689513,5.498091628176919,20,-0.0007845080308848425,0.3646836173045225,36,0.9744013212221305,0.9990503323836657,0,0,0,0,1,0,0
1,0,0,0,182.1075493171472,102.13140842271245,379,0.0028453279714708447,68.7771315150559,718,0.3323216995447648,0.7012785007018476,0,0,0,0,1,0,0
1,0,0,0,145.477,104.7129441425462,617,0.017001700170017002,49.54397008181968,1026,0.0429,0.8144814481448145,0,0,0,0,1,0,0
1,0,0,0,-3.7698501453813464,3.4742937441601955,18,0.0013422818791946308,0.33711234139057494,25,0.8291210020129725,0.9993288590604027,0,1,0,0,0,0,0
1,0,0,0,168.73431542461006,99.77380545009845,379,0.003408532886565181,57.14724902083098,718,0.3014153668399769,0.7229556024148589,0,0,0,0,0,1,0
1,0,0,0,9.812209084586165,5.681207123539152,28,-5.3504547886570356e-05,0.5773039285529852,33,0.7151570274463646,0.9317817014446228,0,0,0,0,1,0,0
1,0,0,0,2837.887385694601,3008.5738915305315,17825,1.1364319719368579,313.26975183119043,6060,0.0,0.4629165622650965,0,0,0,0,0,1,0
1,0,0,0,100.41551849166062,4.2633493715471245,18,0.0019342359767891683,0.3840335297358294,23,0.9920232052211748,0.9987911025145068,0,1,0,0,0,0,0
1,0,0,0,173.42425830799874,109.28922169683169,377,-0.003092729464800545,73.71149884151701,730,0.28645560331271624,0.6829166011427373,0,0,0,0,1,0,0
1,0,0,0,23.318401371143658,28.93792543770033,106,-0.0002337267734018932,10.077843562940945,176,0.4296899345590527,0.8924467297728955,0,0,0,0,1,0,0
1,0,0,0,-0.0236,1092.4880234780792,4529,0.1336133613361336,35.65928361178469,338,0.493,0.7462746274627463,0,0,1,0,0,0,0
1,0,0,0,1205.7826086956522,108.82005402861262,1421,-0.00579746675909005,56.91698318402426,2434,0.2847511027095148,0.7660848194593232,0,0,0,0,1,0,0
1,0,0,0,106.27338697734116,5.590597041781872,20,0.0,0.32760681361747346,31,0.9647529249148442,0.9990126382306477,0,0,0,0,1,0,0
1,0,0,0,-3.7087809434843533,5.117531521500013,15,0.0,0.48475955311897406,30,0.9413825315273237,0.9988320485867788,0,1,0,0,0,0,0
1,0,0,0,106.26910828025478,6.229463893942062,20,-0.0003981118125462094,0.40925684888194946,35,0.9923794358507735,0.9989762839105955,0,0,0,0,1,0,0
1,0,0,0,2110662.2769886362,140374.4138753751,495499,39.10496409123195,18.30449576924968,149,0.0,1.0,0,0,1,0,0,0,0
1,0,0,0,619180791.6255962,136707176.84539673,921342885,-1688.2256672345259,7737011.382787405,501588355,0.0,0.7945485519591141,0,0,0,0,0,0,1
1,0,0,0,60.6815,7.000589814437066,31,0.0007000700070007,0.6155789175169698,28,0.663,0.9230923092309231,0,0,0,0,1,0,0
1,0,0,0,186.6990807365855,96.61838095673568,379,-0.0036712875939849624,68.8226373243511,718,0.37824899409674295,0.7325246710526315,0,0,0,0,1,0,0
1,0,0,0,326.1529,14.759929592989257,57,-0.0047004700470047005,0.5842191703416437,36,0.464,0.9154915491549155,0,0,0,1,0,0,0
1,0,0,0,1192.5761253648793,50.71352236257782,1121,-0.01183159188690842,24.957567212795936,2023,0.47626363496696883,0.8460356484326982,0,0,0,0,1,0,0
1,0,0,0,1.3051230537418383,8.147702228521046,130,-0.003139520281301017,1.7176321323719452,117,0.9186338523355098,0.9888233077985684,0,0,0,1,0,0,0
1,0,0,0,98.40625,6.116462894917896,20,-0.00023150827642088204,0.42873945221089493,33,0.9655092592592592,0.9975691630975807,0,0,0,0,1,0,0
1,0,0,0,1204.309593755246,54.761439961440715,1231,-0.005623872077894825,28.45752681660478,2233,0.40368474064126236,0.8084945649892978,0,0,0,0,1,0,0
1,0,0,0,8.070120564149226,6.543888982515793,28,-5.6873116078029915e-05,0.6430586472234117,38,0.614080982711556,0.9119604163112097,0,0,0,0,1,0,0
1,0,0,0,167.66791503932373,103.3567150589887,379,0.006795077581594436,66.53910943079244,718,0.33802364774490395,0.7124665596575709,0,0,0,0,1,0,0
1,0,0,0,249.9671,29.29499304642348,109,-0.005500550055005501,0.969826687277182,32,0.2909,0.8992899289928993,0,0,0,1,0,0,0
1,0,0,0,7.207007393121183,4.917949526904403,24,-0.0002678810608090008,0.582216989263837,33,0.6025393764063002,0.9107956067506028,0,0,0,0,1,0,0
1,0,0,0,9.015248748896084,4.98406675667903,25,0.0013542157324540744,0.6583358409124807,28,0.6126582278481013,0.9124470089495996,0,0,0,0,1,0,0
1,0,0,0,270.5601,7.124941262214027,29,-0.0019001900190019003,0.6787801292652521,39,0.4241,0.913991399139914,0,0,0,1,0,0,0
1,0,0,0,8.058532532759337,5.960563201622317,27,0.00030211480362537764,0.7552434428522756,31,0.3684150900645746,0.8840634441087614,0,0,0,0,1,0,0
1,0,0,0,105.39351945609721,5.856674149621148,20,8.679550977896077e-05,0.3855913649420838,37,0.9915521481267178,0.9989873857192455,0,0,0,1,0,0,0
1,0,0,0,1224.0601977615995,40.93408918942899,1193,-0.0022819885900570496,15.758266101036712,2176,0.42752363359773987,0.8200488997555012,0,0,0,0,1,0,0
1,0,0,0,1221.8185269121814,50.63045234749701,1286,-0.0005666043401892459,25.510174344552496,2303,0.2890084985835694,0.7856535781064083,0,0,0,0,0,1,0
1,0,0,0,-0.5203517587939699,5.564770546307337,58,0.0017592359889419453,2.2471666942247728,92,0.7484924623115577,0.9663231967831113,0,0,0,0,1,0,0
1,0,0,0,167.8750950494257,104.19210663149974,379,0.0018410309773473144,68.5521814495946,722,0.2990354984591988,0.6875850476266709,0,0,0,0,1,0,0
1,0,0,0,28.124842171717173,8.640040043739003,34,0.0025254518191145134,0.30072639618953945,29,0.9817708333333334,0.9992107963065268,0,1,0,0,0,0,0
1,0,0,0,1215.9194381078162,55.17300412843595,1223,-0.0032418154166333145,24.838241381145856,2248,0.3526633849601793,0.7917633874969984,0,0,0,0,1,0,0
1,0,0,0,8.458956916099773,8.623217502250208,63,-0.007713248638838476,3.578195009464847,105,0.692063492063492,0.9274047186932849,0,0,0,0,0,1,0
1,0,0,0,56.6765969973506,74.24092904800881,550,-5.8878944889307586e-05,24.9848859163827,602,0.23379452458051223,0.6974799811587377,0,0,0,0,1,0,0
1,0,0,0,1211.4002763703363,52.112185038580414,1338,-0.0024183796856106408,24.364430852843295,2401,0.2968678028558268,0.7749755283008004,0,0,0,0,1,0,0
1,0,0,0,83.85138888888889,6.228399556382892,24,-0.0019678203495774975,1.150598195025477,31,0.08715277777777777,0.7063317513601112,0,0,0,0,0,1,0
1,0,0,0,1211.5116096570189,53.983303495423165,1175,-0.006509094266457391,25.501705814632963,2216,0.3439966763606149,0.7972486381682209,0,0,0,0,1,0,0
1,0,0,0,0.1705,47345.53312584018,213201,-13.807580758075808,906.4887539096303,6923,0.0,0.49404940494049404,0,0,1,0,0,0,0
1,0,0,0,97.20138888888889,4.275164921733978,21,0.0,0.8961597016737808,26,0.19131944444444443,0.7695335108230119,0,0,0,0,1,0,0
1,0,0,0,80.27345712456287,77.70004402288758,480,0.0005418185400453158,30.16923581364552,556,0.17967788011623897,0.6438774504974879,0,0,0,0,1,0,0
1,0,0,0,171.28177095916888,102.14709444831328,379,-0.01727574750830565,81.00995276472322,718,0.37937907707175644,0.7162790697674418,0,0,0,0,1,0,0
1,0,0,0,21.860313815537697,29.012571946769466,109,0.0,11.748216759819206,175,0.370698952788505,0.8830631132141118,0,0,0,0,1,0,0
1,0,0,0,1175.8379439478135,74.15988527780533,1341,-0.006825732407127756,33.495545513327755,2174,0.5175767093500846,0.8590154032014498,0,0,0,0,1,0,0
1,0,0,0,40.31866377836051,4.881322551844494,20,-0.001083176557778918,0.3809034998243058,33,0.9661954167141718,0.9992588791973092,0,0,0,0,1,0,0
1,0,0,0,-1.6669,6.278514505040185,46,-0.0035003500350035003,1.0847144367601127,64,0.9477,0.9974997499749975,0,0,0,0,1,0,0
1,0,0,0,108.78703218366705,5.184628306473752,18,0.0,0.32216440534759183,33,0.9896215536219729,0.9991088745609896,0,0,0,0,1,0,0
1,0,0,0,524.3003,16.40091216701071,167,0.002000200020002,8.62124286761823,227,0.0008,0.8258825882588259,0,0,0,1,0,0,0
1,0,0,0,2.6395,4.917228868987085,18,-0.0015001500150015,0.3482956800809533,25,0.9958,0.9986998699869987,0,1,0,0,0,0,0
1,0,0,0,0.117,4.817894872244516,19,0.0005000500050005,0.3877045027506681,32,0.997,0.9990999099909991,0,0,0,0,1,0,0
1,0,0,0,-0.0188,24875.944554304802,88489,8.82028202820282,48.936823414981305,371,0.0,0.6093609360936093,0,0,1,0,0,0,0
1,0,0,0,17.1364,7.490607120921507,20,-0.00040004000400040005,0.5180991050486997,37,0.8195,0.958995899589959,0,0,0,0,1,0,0
1,0,0,0,49999.5034,1848.092728622793,7800,-0.7020702070207021,50.69091342227944,400,0.0,0.49504950495049505,0,0,1,0,0,0,0
1,0,0,0,6537.2396,15773.310841785622,65515,0.0063006300630063005,3630.154302242002,130990,0.1903,0.7843784378437844,0,0,0,1,0,0,0
1,0,0,0,9891.349170005724,3.3297161892106724,19,0.0,0.7445871877646539,20,0.338294218660561,0.9037800687285223,0,0,0,1,0,0,0
1,0,0,0,407985.59098800505,30609.00559772288,105976,8.36366506195249,1.186972912635214,33,0.0,0.9994475574145687,0,0,1,0,0,0,0
1,0,0,0,1165.0197372274174,68.71109852514829,1444,-0.0034750693061575103,23.701241440829822,2251,0.6562091248072155,0.8963336066533911,0,0,0,0,1,0,0
1,0,0,0,105.85196954650777,6.210832939825474,19,6.620762711864407e-05,0.37596978537490905,33,0.9902681231380338,0.999271716101695,0,0,0,0,1,0,0
1,0,0,0,25.0599,24.44503859661506,104,0.0044004400440044,5.264347250444364,49,0.2542,0.4742474247424742,0,0,0,0,0,1,0
1,0,0,0,8.286059416405571,9.92039631380758,64,0.00011325028312570782,2.6571200364100274,60,0.3017251141897248,0.7557946394865988,0,0,0,0,1,0,0
1,0,0,0,12.321678321678322,16.603163048465255,86,-0.0002783383202282374,7.119695934725979,151,0.2228020735483422,0.7669960336789368,0,0,0,0,1,0,0
1,0,0,0,9.517244468332885,6.772723738280366,26,0.000761478163493841,0.6461527821741271,37,0.6493774075069426,0.9243449048152296,0,0,0,0,1,0,0
1,0,0,0,38.690882012245574,6.010387347767052,21,0.0007171226831421007,0.433012108069806,35,0.9769430194715649,0.9945939982347749,0,0,0,0,1,0,0
1,0,0,0,8.53373089824823,5.823022315716291,27,3.38845215505557e-05,0.5285620862643963,33,0.6854606444617626,0.9265044727568447,0,0,0,0,1,0,0
1,0,0,0,106.89859600553687,5.979313095685058,20,-0.00023730422401518748,0.39784652958752237,37,0.983943049238679,0.9990903338079418,0,0,0,0,1,0,0
1,0,0,0,526.4461,89.73109993079322,681,0.011301130113011301,15.615049000011398,1117,0.0229,0.8176817681768177,0,0,0,0,1,0,0
1,0,0,0,23.3764,20.09128973062705,94,0.003000300030003,4.753235774094561,93,0.2713,0.7853785378537854,0,0,0,0,1,0,0
1,0,0,0,1215.3004336155275,54.35329509240736,1279,0.05167518455423055,33.070392860646145,2248,0.35298368779682016,0.7973258995405503,0,0,0,0,1,0,0
1,0,0,0,196.85403726708074,107.36327213342356,377,-0.004057506386815609,79.0908690042841,718,0.1603886996593869,0.6274608024845965,0,0,0,0,1,0,0
1,0,0,0,52922.4439709596,5937.254478723701,24321,1.9194223028963775,11.274012789990127,432,0.8138415404040404,0.9993686370452214,0,0,1,0,0,0,0
1,0,0,0,38.623232563675316,6.440684858592246,20,0.0006665397067225291,0.3948096087227208,37,0.9871935253511068,0.999143020377071,0,0,0,0,1,0,0
1,0,0,0,3365.7819118488837,623.1273104699163,24876,-0.0028636884306987398,765.5458387734055,44223,0.9954207212364052,0.997709049255441,0,0,0,0,1,0,0
1,0,0,0,38.7275,6.303605615042869,23,0.00030003000300030005,0.7365827620895969,31,0.5211,0.8690869086908691,0,0,0,0,1,0,0
1,0,0,0,119.5843,92.93285045402406,363,-0.0153015301530153,50.622644449887225,685,0.1999,0.858985898589859,0,0,0,0,1,0,0
1,0,0,0,1147483647.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1,0,0,0,0,0
1,0,0,0,149.4739,122.66357372419084,367,-0.021902190219021903,56.50616705310613,704,0.3248,0.8845884588458846,0,0,0,0,1,0,0
1,0,0,0,237.9884,55.37944081913432,607,-0.05680568056805681,4.850332566942676,484,0.1641,0.8838883888388839,0,0,0,1,0,0,0
1,0,0,0,20.12349514563107,41.88778026956737,3952,-0.00027740790057700844,45.25064401003544,7831,0.018640776699029128,0.6665002219263204,0,0,0,0,0,1,0
1,0,0,0,2.3801,5.584623889753007,19,0.00040004000400040005,0.34613844219634865,29,0.93,0.9887988798879888,0,0,0,0,1,0,0
1,0,0,0,170.79570480815266,98.791284311126,379,-0.0033515731874145006,83.43792503932602,718,0.3200875453115382,0.6968536251709986,0,0,0,0,1,0,0
1,0,0,0,96.0099537037037,6.109998105540501,22,0.0018520662113670563,0.5372963712399225,31,0.8212962962962963,0.9414284060655168,0,0,0,0,1,0,0
1,0,0,0,1230.6888377184705,53.58278170350647,1175,0.003737259343148358,27.750569309802817,2247,0.34056849496055264,0.7809739524348811,0,0,0,0,1,0,0
1,0,0,0,211.0207,6.957519062855667,22,0.00010001000100010001,0.525097669729428,36,0.8621,0.9751975197519752,0,0,0,1,0,0,0
1,0,0,0,-0.5601355166572558,5.73109765012381,90,0.0012706480304955528,1.6677670473445467,127,0.8520609824957651,0.9875758859240434,0,0,0,0,1,0,0
1,0,0,0,12.140872328134027,16.66659673496798,83,-0.00020220110344030734,2.3257929323612916,103,0.30439052570768343,0.7818538952598284,0,0,0,0,1,0,0
1,0,0,0,288.2023,19.85829737691527,79,-0.006900690069006901,0.6487638050060996,38,0.4362,0.9105910591059105,0,0,0,1,0,0,0
1,0,0,0,1052.2416,2701.172080195825,14540,1.4532453245324533,6.579826641392991,80,0.81,0.9985998599859987,0,0,1,0,0,0,0
1,0,0,0,39.04363444774404,11.38274047735815,1419,4.78996024332998e-05,13.766368763786673,2812,0.9539227895392279,0.9990899075537673,0,0,0,0,1,0,0
1,0,0,0,245.5034,88.4171136626841,452,-0.017101710171017102,4.375605347031582,429,0.2682,0.8960896089608961,0,0,0,1,0,0,0
1,0,0,0,1147483647.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1,0,0,0,0,0
1,0,0,0,3.2253,5.798615344200716,20,0.00040004000400040005,0.4292065491231226,30,0.991,0.9968996899689969,0,0,0,0,1,0,0
1,0,0,0,1226.9394608557977,58.27335914043325,1307,-0.0012916666666666667,20.936161857694863,2197,0.3879838340069164,0.8029166666666666,0,0,0,0,1,0,0
1,0,0,0,7.287327856970283,6.38964993734716,27,0.0010872848082150407,0.5610955128153919,31,0.7376177820729645,0.9394744790093628,0,0,0,0,1,0,0
1,0,0,0,224.8929,81.74835429285412,374,0.0242024202420242,50.79642942201383,717,0.0202,0.82998299829983,0,0,0,0,1,0,0
1,0,0,0,38.80691816774291,6.6705469219920905,20,0.0006042296072507553,0.4224617795117963,40,0.9878025754314415,0.9992069486404834,0,0,0,0,1,0,0
1,0,0,0,0.0015,92293.54886160624,319907,-31.99139913991399,37.78602789951658,392,0.0,0.1003100310031003,0,0,1,0,0,0,0
1,0,0,0,21.2294,16.765917083178003,87,0.0018001800180018,4.155493180361769,82,0.2312,0.761076107610761,0,0,0,0,1,0,0
1,0,0,0,98.34432870370371,6.173088080329766,20,-0.0004630165528417641,0.3864228563466979,28,0.9466435185185185,0.9819423544391712,0,0,0,1,0,0,0
1,0,0,0,39.50443803395096,5.740766878910749,18,-5.547850208044383e-05,0.3228685527134685,33,0.9938977033174303,0.9991123439667129,0,0,0,0,1,0,0
1,0,0,0,10.074015226746111,5.240948761846127,25,0.0012579449152542372,0.6218658758724346,35,0.6589208871234691,0.9198887711864406,0,0,0,0,1,0,0
1,0,0,0,0.0015,23970.335547086062,84220,-8.413541354135413,49.44027644283089,395,0.0,0.40374037403740376,0,0,1,0,0,0,0
1,0,0,0,38.38131828550846,5.5551344650573435,19,-0.00012006723765308573,0.3227666733945527,31,0.9923960459438909,0.9991595293364284,0,0,0,0,1,0,0
1,0,0,0,0.0806,11437.969432827824,70607,3.1226122612261227,607.7416835820407,4976,0.0,0.5035503550355036,0,0,1,0,0,0,0
1,0,0,0,-1.7041,4.985553448715598,19,-0.0014001400140014,0.33824470543092855,27,0.9452,0.9986998699869987,0,0,0,0,1,0,0
1,0,0,0,35.294,3.8358263777183663,19,-0.00040004000400040005,0.3146581334688398,21,0.8674,0.9785978597859786,0,0,0,0,1,0,0
1,0,0,0,96.3880787037037,5.318074657982887,33,0.0005787706910522051,0.7169824215537337,41,0.4630787037037037,0.866651232781572,0,0,0,0,1,0,0
1,0,0,0,-5.07847533632287,5.136242460604365,13,0.0011214953271028037,0.31236010581726853,22,0.8247384155455905,0.9981308411214953,0,1,0,0,0,0,0
1,0,0,0,5.2796,6.515092005490023,20,-0.0012001200120012002,0.4306008610838373,33,0.9002,0.9786978697869787,0,0,0,0,1,0,0
1,0,0,0,40.905566375288736,6.314816022232951,20,-0.00045293957786031344,0.40992728407842666,35,0.9709678880384075,0.9990488268864933,0,0,0,0,1,0,0
1,0,0,0,3.6563,5.271448596922862,18,0.00030003000300030005,0.4153518528996468,26,0.9504,0.9874987498749875,0,0,0,0,1,0,0
1,0,0,0,10.194033581934086,7.6589292289348965,93,-0.000125,1.130836703968202,147,0.6545143952335319,0.9207916666666667,0,0,0,0,1,0,0
1,0,0,0,100.18807870370371,6.301522560968763,20,0.0006945248292626461,0.3234830112656617,25,0.9859953703703703,0.9968746382683181,0,0,0,1,0,0,0
1,0,0,0,5835.930871212121,129251.78272855376,8434083,7.892036934732854e-05,153681.93742247208,15797452,0.47529987373737376,0.8551022018783048,0,0,0,0,1,0,0
1,0,0,0,1198.0929055048573,117.91961492496242,1263,-0.0037682524729156855,55.65373893541454,2410,0.3153959375919929,0.7839731512011304,0,0,0,0,1,0,0
1,0,0,0,1.8552943713607937,5.25990244772489,19,0.0006471095772217428,0.44084935931463615,30,0.8708216519301273,0.9989214840379638,0,1,0,0,0,0,0
1,0,0,0,1213.816842105263,69.96493956958064,1192,0.0538449392073267,29.08926922985385,2260,0.32352631578947366,0.7761461129533134,0,0,0,0,1,0,0
1,0,0,0,7.965393332964785,5.65558531111126,25,0.0007187085360459974,0.6323589612392889,37,0.6291668970092321,0.9171273772666961,0,0,0,0,1,0,0
1,0,0,0,555.1722,30.346755133951305,209,0.0035003500350035003,17.755292528991287,303,0.0018,0.8203820382038204,0,0,0,1,0,0,0
1,0,0,0,2343.40404040404,167.07367380099714,592,0.045221371636019254,1.1790628750001333,88,0.9819286616161617,0.9988161944597901,0,0,0,0,1,0,0
1,0,0,0,91.34375,6.7228798676815416,48,-0.0012732955203148513,2.3502489442573,56,0.07372685185185185,0.6820233823359185,0,0,0,0,0,1,0
1,0,0,0,8.585568955615718,14.353726098643003,82,-0.0004922673011445214,2.6828809497362918,105,0.3391172368529002,0.7932067112442056,0,0,0,0,1,0,0
1,0,0,0,12.4099,18.727025444261027,87,-0.00030003000300030005,4.129262039455724,49,0.5365,0.6993699369936993,0,0,0,0,1,0,0
1,0,0,0,16.102885620127,23.7705187533679,112,0.00040192926045016077,8.240716290659897,167,0.14219114219114218,0.7484726688102894,0,0,0,0,1,0,0
1,0,0,0,1.7528,4.507049163255267,17,0.0012001200120012002,0.22628230205654176,20,0.9936,0.9993999399939995,0,1,0,0,0,0,0
1,0,0,0,1227.6567361800728,45.360861516330566,1329,0.0707759533898305,23.660753565821974,2267,0.28321747765640515,0.7808527542372882,0,0,1,0,0,0,0
1,0,0,0,37.096,6.542047385948837,20,0.00010001000100010001,0.4807526415000034,31,0.8192,0.963096309630963,0,0,0,0,1,0,0
1,0,0,0,3.1017,5.931690914907822,20,-0.0014001400140014,0.40126567410894026,29,0.7987,0.9660966096609661,0,0,0,0,1,0,0
1,0,0,0,9.688658303649786,10.170639757545302,69,-0.0011357769747031492,3.1426748996153755,106,0.21743843890351555,0.7222509034589571,0,0,0,0,1,0,0
1,0,0,0,6.4018,6.228367102218687,18,0.0,0.38576531918790835,34,0.9916,0.9971997199719972,0,0,0,0,1,0,0
1,0,0,0,165.02887087205852,105.14708116748116,379,0.0012260718240784687,72.49718392481618,718,0.2936919122009096,0.6913463059642462,0,0,0,0,1,0,0
1,0,0,0,-0.013,385.7168142964473,1655,-0.0084008400840084,15.397403594005288,275,0.9025,0.9532953295329533,0,0,0,0,1,0,0
1,0,0,0,3.0831,4.85200931470664,18,0.0007000700070007,0.4678903740099856,30,0.8542,0.960996099609961,0,0,0,0,1,0,0
1,0,0,0,171.73640104186327,102.18228241689376,378,0.0022650056625141564,70.02101821758409,718,0.2800573779774263,0.6812004530011325,0,0,0,0,1,0,0
1,0,0,0,5611.004340277777,371.2532720540436,1285,0.10070239128719122,2.1035370460801297,139,0.9741950757575758,0.9989740351984847,0,0,0,0,1,0,0
1,0,0,0,1.58991259492764,5.452373345929989,18,-0.0015763829177414732,0.43575222642661954,31,0.9720590342455939,0.9987102321582115,0,1,0,0,0,0,0
1,0,0,0,38.274810204500376,6.053269969778081,20,0.0010259917920656635,0.4074363990821966,38,0.9506189727104849,0.9989056087551299,0,0,0,0,1,0,0
1,0,0,0,8.822195097141694,5.939795577404431,26,-0.00015258633843649865,0.5839781187022197,33,0.6750584884548876,0.9239611413458115,0,0,0,0,1,0,0
1,0,0,0,-9999.4989,2120.959985195098,9148,-0.3367336733673367,49.908832995104895,368,0.0,0.5042504250425043,0,0,1,0,0,0,0
1,0,0,0,94.93993055555555,10.367773163295377,94,0.0009260331056835282,9.719089495037085,161,0.17395833333333333,0.750897094571131,0,0,0,0,1,0,0
1,0,0,0,-0.6949325184619303,5.681212232986965,18,-0.00025471217524197657,0.3739477494644846,23,0.9556913674560733,0.9931227712684666,0,0,0,0,1,0,0
1,0,0,0,107.55873053988074,6.583920069314189,20,0.0004002241255102858,0.4273899047749535,34,0.9791891783727539,0.9990794845113263,0,0,0,0,1,0,0
1,0,0,0,3.594113090627421,5.1622261498526125,16,-0.0025826446280991736,0.28566571406918756,21,0.7975729408727085,0.9992252066115702,0,1,0,0,0,0,0
