Sensor,s_0
1623512581,533.8551478194075
1623512583,533.8667448250692
1623512585,533.0072058264691
1623512588,536.5218820043069
1623512590,536.4846797506392
1623512592,536.9047190363829
1623512594,539.5820773128324
1623512596,539.3828055817921
1623512599,539.678911893203
1623512601,541.2414483667579
1623512603,541.2245024975273
1623512605,513.1950473852988
1623512608,513.2049255556165
1623512610,513.6051772640344
1623512612,542.3710369507429
1623512614,542.5551039705742
1623512616,542.960439066392
1623512619,557.0005282865111
1623512621,557.5266624674207
1623512623,557.1796338559317
1623512625,576.004366064548
1623512627,576.3080033514366
1623512630,576.0194807812945
1623512632,527.5463290516774
1623512634,527.0149078347248
1623512636,509.5143349655167
1623512639,509.4126549471397
1623512641,509.0868457161571
1623512643,502.1461787445149
1623512645,502.2660050424072
1623512647,502.86601071351726
1623512650,504.1149774396638
1623512652,504.21457553172183
1623512654,504.6058604689388
1623512656,518.2175829046596
1623512658,518.9325511932408
1623512661,513.5148088702899
1623512663,513.2462034170767
1623512665,513.8175271164131
1623512667,520.1479457500936
1623512670,520.888238837806
1623512672,520.8951688731402
1623512674,524.5105769880894
1623512676,524.0613485197179
1623512678,524.2641418716069
1623512681,516.279622918779
1623512683,516.2362229144534
1623512685,516.7749507411847
1623512687,517.8871019115916
1623512689,517.7227099361186
1623512692,511.31947879764255
1623512694,511.8792885675896
1623512696,511.0902514665346
1623512698,518.7722058696186
1623512700,518.1560624027377
1623512703,518.0642723233785
1623512705,512.3263558207747
1623512707,512.3869951521071
1623512709,512.6632579376426
1623512711,518.4932639054973
1623512714,518.0828371396852
1623512716,509.9940343766997
1623512718,509.44083259961667
1623512720,509.698149979155
1623512723,508.2373976443823
1623512725,508.7046570462836
1623512727,508.3809900340169
1623512729,520.2284952928542
1623512731,520.7602478101159
1623512734,520.3959067834604
1623512736,503.84039638576166
1623512738,503.1490279131747
1623512740,503.2008882885025
1623512742,515.9848958940105
1623512745,515.5593008547229
1623512747,504.18897297659805
1623512749,504.8158039800454
1623512751,504.3581445606387
1623512754,512.9423697709026
1623512756,512.2707064730504
1623512758,512.5484803004568
1623512760,508.02653278716525
1623512762,508.8071466316144
1623512765,508.7667354466836
1623512767,522.9152538842341
1623512769,522.8725980728935
1623512771,522.2542039257445
1623512773,517.2625433958294
1623512776,517.1992346774981
1623512778,517.4151503189295
1623512780,517.6684017032071
1623512782,517.4438227713312
1623512784,523.5311092714423
1623512787,523.0211415478212
1623512789,523.2895980758867
1623512791,506.5280996410844
1623512793,506.47419827317003
1623512796,506.1619430849315
1623512798,517.4965605751487
1623512800,517.3760243062683
1623512802,516.9533433439856
1623512804,516.6520951051833
1623512807,516.5930654100301
1623512809,512.0255466354488
1623512811,512.8229415216646
1623512813,512.7162921312311
1623512815,527.4698845238674
1623512818,527.9719333272687
1623512820,527.8175377961811
1623512822,512.4456821985892
1623512824,512.3897303013252
1623512827,512.0284962779344
1623512829,520.858400828866
1623512831,520.4004985802193
1623512833,502.57115711673634
1623512835,502.5097412713133
1623512838,502.040937959009
1623512840,523.4796044936891
1623512842,523.2089099008998
1623512844,523.5952066431132
1623512846,514.2964211905235
1623512849,514.636527355216
1623512851,514.4341216049925
1623512853,525.1859035582581
1623512855,525.8136592725942
1623512857,525.6475483233892
1623512860,558.6712455971452
1623512862,558.0115797124646
1623512864,528.9814051017083
1623512866,528.0706719384774
1623512869,528.8224832069245
1623512871,546.3947598086311
1623512873,546.3069818987688
1623512875,546.4942083630916
1623512877,537.8330143411458
1623512880,537.0978665633866
1623512882,547.4834417051646
1623512884,536.9346341949326
1623512886,536.4595541558836
1623512888,536.3911174613651
1623512891,524.1898846221493
1623512893,524.3810415519476
1623512895,559.4195796108893
1623512897,559.1063066072919
1623512899,559.3696452209973
1623512902,529.4928060560164
1623512904,529.5467630900436
1623512906,529.7502328527712
1623512908,527.6988353758165
1623512910,527.4057588172792
1623512913,527.6762485773131
1623512915,541.418104449251
1623512917,541.4289547294497
1623512919,527.6618638217317
1623512922,527.3677001824519
1623512924,527.5788194140086
1623512926,532.7967898083701
1623512928,532.9041941879168
1623512930,532.4395993073281
1623512933,538.2986290686674
1623512935,538.6841192121775
1623512937,538.7867632399164
1623512939,544.4561282168604
1623512941,544.765070883341
1623512944,544.6261897321606
1623512946,539.4726116573638
1623512948,539.0659207074889
1623512950,518.7204302092644
1623512952,518.60067691341
1623512955,518.5974229494109
1623512957,541.8136875847331
1623512959,541.902060629732
1623512961,541.1451969056368
1623512963,528.5606674855667
1623512966,528.1784182705911
1623512968,528.2759215380687
1623512970,523.3676874346527
1623512972,523.1054291892656
1623512974,523.4314448827674
1623512977,549.4384871620969
1623512979,549.6528845011683
1623512981,583.3758755622777
1623512983,583.6622264254613
1623512986,583.1226871093544
1623512988,588.0434160442649
1623512990,588.7234389545862
1623512992,588.3220138281052
1623512994,600.4487152982146
1623512997,600.6615194905742
1623512999,600.3206225276341
1623513001,563.003080937541
1623513003,563.7353172445424
1623513005,541.107767494883
1623513008,541.552907923662
1623513010,541.179145765156
1623513012,520.5705068035509
1623513014,520.7918432400256
1623513017,520.3245985158545
1623513019,520.1707326464665
1623513021,520.4310078697883
1623513023,520.5515773860092
1623513025,532.4338998875759
1623513028,532.0520536438651
1623513030,532.1568791970763
1623513032,538.7570680345469
1623513034,538.9219995100864
1623513036,514.1855485536171
1623513039,514.1616868873012
1623513041,514.6887496336885
1623513043,518.9245537669908
1623513045,518.0474002184197
1623513047,518.5802731696044
1623513050,523.2048476966867
1623513052,523.6204772603472
1623513054,523.4365280449159
1623513056,522.9968888510987
1623513059,522.8875913738143
1623513061,522.4233427974337
1623513063,520.6894149862352
1623513065,520.7486495976368
1623513067,543.0855175807462
1623513070,543.1193787440071
1623513072,543.2867175464813
1623513074,531.287803876756
1623513076,531.6108244915391
1623513078,531.8947946297966
1623513081,537.8845019897087
1623513083,537.1851619981227
1623513085,537.955680210883
1623513087,521.105167562927
1623513089,521.858625655902
1623513092,521.2539152983991
1623513094,527.6519840444427
1623513096,527.2907944157545
1623513098,526.3850430115888
1623513100,526.6484904360537
1623513103,526.9633826790898
1623513105,539.4976018964502
1623513107,539.6988699934914
1623513109,539.5282672622875
1623513111,527.5341286119008
1623513114,527.1923052394002
1623513116,527.4641786474801
1623513118,542.0999326322664
1623513120,542.1802834992362
1623513122,542.8794515265475
1623513125,526.5851396661654
1623513127,526.5058098335744
1623513129,541.1137523313092
1623513131,541.5592665348217
1623513134,541.1461004982832
1623513136,542.6614809851761
1623513138,542.5307602937413
1623513140,542.4929210631137
1623513142,536.9979701153377
1623513145,536.5567540235154
1623513147,536.2915460605799
1623513149,529.9529443659437
1623513151,529.83492963939
1623513153,518.4079984496157
1623513156,518.8133820654471
1623513158,518.3975456238263
1623513160,537.0042071757372
1623513162,537.1740259651634
1623513164,537.8129719350559
1623513167,523.0919453644716
1623513169,523.3256413278676
1623513171,523.1951179122441
1623513173,516.5388600638715
1623513176,516.0537433471382
1623513178,516.105447348728
1623513180,537.1798685312201
1623513182,537.1865192872662
1623513184,543.7907597154834
1623513187,543.9011425767715
1623513189,543.4820048173378
1623513191,519.9222695175714
1623513193,519.7834978383111
1623513195,519.5578352569067
1623513198,524.8430003927263
1623513200,524.8388480059891
1623513202,524.5125093118768
