Sensor,s_0
1570859160,4.974952221
1570859220,4.937323093
1570859280,4.732662678
1570859340,4.954958439
1570859400,4.936251163
1570859460,4.657463551
1570859520,4.930427074
1570859580,4.899377823
1570859640,4.897724628
1570859700,5.163956642
1570859760,4.852959156
1570859820,4.744694233
1570859880,4.788778305
1570859940,4.807239056
1570860000,4.817029476
1570860060,4.816112041
1570860120,4.839889526
1570860180,4.804564476
1570860240,4.846570969
1570860300,4.836401463
1570860360,4.869017601
1570860420,4.794917107
1570860480,4.892288208
1570860540,5.086403847
1570860600,4.870258808
1570860660,4.774179459
1570860720,4.808964729
1570860780,4.859137535
1570860840,4.843863964
1570860900,4.870513439
1570860960,4.83710289
1570861020,4.926459789
1570861080,4.80595541
1570861140,4.934558868
1570861200,4.946687222
1570861260,4.835744858
1570861320,4.818370819
1570861380,4.86843729
1570861440,4.852309704
1570861500,4.765622616
1570861560,4.834357738
1570861620,4.794386864
1570861680,4.971538544
1570861740,4.944504738
1570861800,4.697208881
1570861860,4.833765984
1570861920,4.806461334
1570861980,4.841927528
1570862040,4.811877251
1570862100,4.842925549
1570862160,4.807034969
1570862220,4.833257675
1570862280,4.789264679
1570862340,4.807217598
1570862400,4.813999176
1570862460,4.854279041
1570862520,4.806005478
1570862580,4.673774242
1570862640,4.729319572
1570862700,4.876069069
1570862760,4.762845993
1570862820,4.802887917
1570862880,4.742267609
1570862940,4.872346401
1570863000,4.787599564
1570863060,4.79582262
1570863120,4.863422871
1570863180,4.758131504
1570863240,4.864602089
1570863300,4.848092079
1570863360,4.848639488
1570863420,5.002133369
1570863480,4.919297695
1570863540,4.8157897
1570863600,4.873355865
1570863660,4.877973557
1570863720,4.800750256
1570863780,4.811936378
1570863840,4.645759106
1570863900,4.899429798
1570863960,4.932052612
1570864020,4.887231827
1570864080,4.997557163
1570864140,4.92590189
1570864200,4.637583733
1570864260,4.970709801
1570864320,4.950472355
1570864380,4.974465847
1570864440,4.908506393
1570864500,4.829955578
1570864560,4.876291275
1570864620,4.802100182
1570864680,4.896853447
1570864740,4.966322899
1570864800,4.826408863
1570864860,4.852393627
1570864920,4.884862423
1570864980,4.91302681
1570865040,4.855369568
1570865100,4.885502815
1570865160,4.894172192
1570865220,5.002188206
1570865280,4.897213459
1570865340,4.745697021
1570865400,4.96752882
1570865460,4.94219017
1570865520,4.79892683
1570865580,4.940499306
1570865640,4.804642677
1570865700,4.95425415
1570865760,4.885641575
1570865820,4.887499332
1570865880,4.926370621
1570865940,4.893334866
1570866000,4.939023972
1570866060,4.896267891
1570866120,4.908540726
1570866180,4.965482235
1570866240,4.775074959
1570866300,4.921785831
1570866360,4.720865726
1570866420,4.818816662
1570866480,4.788519382
1570866540,4.793758392
1570866600,4.964029789
1570866660,4.930229664
1570866720,4.892534733
1570866780,4.962004185
1570866840,4.8125844
1570866900,4.730017185
1570866960,4.801557541
1570867020,4.873653889
1570867080,4.756635189
1570867140,4.861063957
1570867200,4.810979366
1570867260,4.861881733
1570867320,4.812051296
1570867380,4.729340076
1570867440,4.930687428
1570867500,4.852597237
1570867560,4.847186089
1570867620,4.83264637
1570867680,4.799422264
1570867740,4.797113895
1570867800,4.872345924
1570867860,4.82222271
1570867920,4.841170311
1570867980,4.863555908
1570868040,4.812671661
1570868100,4.854892254
1570868160,4.822913647
1570868220,4.810756207
1570868280,4.913434505
1570868340,4.819217205
1570868400,4.788519859
1570868460,4.795871258
1570868520,4.838009834
1570868580,4.791279793
1570868640,4.81665802
1570868700,4.812959194
1570868760,4.79516077
1570868820,4.737229824
1570868880,4.790278435
1570868940,4.823546886
1570869000,4.877419472
1570869060,4.751599789
1570869120,4.803009033
1570869180,4.918876171
1570869240,4.55013752
1570869300,4.860425472
1570869360,4.769783497
1570869420,4.878498077
1570869480,4.585588932
1570869540,4.823601723
1570869600,4.796674252
1570869660,4.858606339
1570869720,4.842798233
1570869780,4.848855495
1570869840,4.717864513
1570869900,4.836682796
1570869960,4.700166225
1570870020,4.749032497
1570870080,4.840751171
1570870140,4.88151598
1570870200,4.848955631
1570870260,4.81910181
1570870320,4.624962807
1570870380,4.752488136
1570870440,4.700201511
1570870500,4.792835712
1570870560,4.806389809
1570870620,4.870751858
1570870680,4.754466057
1570870740,4.79818964
1570870800,4.712603092
1570870860,4.838182926
1570870920,4.858700752
1570870980,4.709546566
1570871040,4.827413082
1570871100,4.776310444
1570871160,4.842047691
1570871220,4.901875019
1570871280,4.796104908
1570871340,4.840519428
1570871400,4.860415459
1570871460,4.807650089
1570871520,4.831266403
1570871580,4.876453876
1570871640,4.711588383
1570871700,4.881057262
1570871760,4.656503201
1570871820,4.804423332
1570871880,4.72355175
1570871940,4.700043678
1570872000,4.750574589
1570872060,4.72469759
1570872120,4.822900295
1570872180,4.675858021
1570872240,4.733695507
1570872300,4.806581497
1570872360,4.859186649
1570872420,4.830923557
1570872480,4.81443119
1570872540,4.845706463
1570872600,4.829172611
1570872660,4.816298485
1570872720,4.632315636
1570872780,4.802587032
1570872840,4.835740089
1570872900,4.677772522
1570872960,4.860052586
1570873020,4.840073586
1570873080,4.75949049
1570873140,4.72208786
1570873200,4.862593651
1570873260,4.85371542
1570873320,4.991558075
1570873380,4.796788692
1570873440,4.638059139
1570873500,4.815747738
1570873560,4.726699352
1570873620,4.828578949
1570873680,4.77147007
1570873740,4.788553715
1570873800,4.719509125
1570873860,4.826586723
1570873920,4.720726013
1570873980,4.322417736
1570874040,4.801817894
1570874100,4.783856392
1570874160,4.779064178
1570874220,4.712744713
1570874280,4.776987553
1570874340,4.775310516
1570874400,4.714517117
1570874460,4.76147747
1570874520,4.747430801
1570874580,4.707802296
1570874640,4.706409931
1570874700,4.730507374
1570874760,4.70227766
1570874820,4.70352602
1570874880,4.765992641
1570874940,4.534101963
1570875000,4.735623837
1570875060,4.763693333
1570875120,4.604871273
1570875180,4.751027107
1570875240,4.726948261
1570875300,4.657410622
1570875360,4.412885666
1570875420,4.583858967
1570875480,4.818913937
1570875540,4.752267361
1570875600,4.817355633
1570875660,4.58660841
1570875720,4.854925156
1570875780,4.663039684
1570875840,4.751487255
1570875900,4.781642914
1570875960,4.707557678
1570876020,4.85789156
1570876080,4.86594677
1570876140,4.611475945
1570876200,4.648649216
1570876260,4.868057728
1570876320,4.51919651
1570876380,4.814217091
1570876440,4.863398075
1570876500,4.860429287
1570876560,4.870977402
1570876620,4.81535244
1570876680,4.781496048
1570876740,4.622708797
1570876800,4.863255501
1570876860,4.7644701
1570876920,5.076039314
1570876980,4.689393044
1570877040,4.727312565
1570877100,4.601378441
1570877160,4.74488163
1570877220,4.743025303
1570877280,4.692382813
1570877340,4.826609612
1570877400,4.720346928
1570877460,4.733268738
1570877520,4.770844936
1570877580,4.453341484
1570877640,4.741683483
1570877700,4.83011198
1570877760,4.861001968
1570877820,4.815461159
1570877880,4.811876297
1570877940,4.675303936
1570878000,4.827877998
1570878060,4.750320435
1570878120,4.705400467
1570878180,4.757030487
1570878240,4.737545013
1570878300,4.751481533
1570878360,4.720990181
1570878420,4.733364105
1570878480,4.784329891
1570878540,4.739610195
1570878600,4.698349476
1570878660,4.786240101
1570878720,4.705438614
1570878780,4.870849133
1570878840,4.756643772
1570878900,4.761134624
1570878960,4.6957407
1570879020,4.702651501
1570879080,4.733466625
1570879140,4.701383114
1570879200,4.853245258
1570879260,4.735593319
1570879320,4.72753334
1570879380,4.695175648
1570879440,4.581368446
1570879500,4.73916769
1570879560,4.599799156
1570879620,4.70268774
1570879680,4.621689796
1570879740,4.733931541
1570879800,4.646652222
1570879860,4.774940491
1570879920,4.84506464
1570879980,4.642261982
1570880040,4.876004696
1570880100,4.749349594
1570880160,4.820383072
1570880220,4.87211895
1570880280,4.668005466
1570880340,4.760287285
1570880400,4.78383255
1570880460,4.762046814
1570880520,4.620029449
1570880580,4.819568157
1570880640,4.883722782
1570880700,4.81728363
1570880760,4.882573128
1570880820,4.850253582
1570880880,4.852525234
1570880940,4.50415659
1570881000,4.776545525
1570881060,4.769246578
1570881120,4.793160439
