Sensor,s_0
1627365483347,12.71
1627365509592,10.94
1627366210184,47.94
1627366602174,55.02
1627366638490,53.91
1627366743278,27.95
1627367220939,38.66
1627367733982,41.93
1627368024794,41.64
1627368329824,43.08
1627368879896,46.26
1627368981081,46.55
1627369076099,46.73
1627369082391,45.72
1627369134487,48.25
1627369166788,47.46
1627369173087,48.86
1627369192582,48.63
1627369210187,45.4
1627369312587,47.72
1627369473187,46.95
1627369491682,48.24
1627370630089,15.059999999999999
1627370641596,18.02
1627370647588,14.55
1627370657967,17.36
1627376295145,17.48
1627376312958,16.45
1627376997430,7.16
1627377640541,6.52
1627377987020,4.9
1627385334608,-0.8
1627386054678,-0.77
1627386691093,-0.81
1627386831015,-0.79
1627387151362,-0.8200000000000001
1627387515292,6.35
1627387562601,6.0
1627401978934,8.11
1627402643935,26.25
1627402698443,27.8
1627402889793,27.08
1627403504425,24.22
1627404309140,24.26
1627404405991,23.15
1627404811951,23.97
1627405501121,30.03
1627405506559,28.04
1627405517650,29.41
1627405572448,25.84
1627406901602,8.26
1627406903696,8.39
1627406910064,9.76
1627406971651,8.36
1627406982503,8.75
1627406994418,6.82
1627407341817,7.33
1627408167639,6.93
1627409468624,6.220000000000001
1627409522625,7.1
1627409890240,8.74
1627410093750,9.15
1627410396623,23.0
1627410719448,20.44
1627410749137,18.34
1627410910164,20.83
1627411232025,20.39
1627411404416,19.28
1627411436932,18.83
1627412322128,6.59
1627412376840,5.61
1627412381626,7.08
1627412552917,5.83
1627413071223,5.73
1627413230916,7.029999999999999
1627413241924,4.36
1627413700625,13.19
1627413976145,4.26
1627414046476,4.63
1627414094969,6.33
1627414116232,4.25
1627414126955,5.61
1627414132859,6.550000000000001
1627414152245,3.62
1627414179426,3.9400000000000004
1627447853830,9.15
1627448498877,21.27
1627448520486,23.27
1627448693217,21.48
1627449297798,24.96
1627449314314,21.25
1627449733175,24.66
1627450158924,25.89
1627450268089,25.82
1627451085363,27.75
1627451114516,27.18
1627451170368,26.7
1627451211671,27.31
1627451233376,24.1
1627451251275,26.92
1627451494067,19.12
1627451550803,22.19
1627451705195,23.6
1627452058289,24.51
1627452077461,24.49
1627452210387,24.9
1627452483867,24.76
1627452529965,25.29
1627452544358,25.59
1627452645891,25.91
1627463783127,9.09
1627464783537,-0.95
1627471949650,-0.76
1627472204893,-0.78
1627472338415,-0.77
1627472357722,-0.74
1627472380580,-0.74
1627472407467,-0.8
1627472424497,-0.77
1627472518541,-0.75
1627472790860,-0.72
1627472834500,-0.74
1627472850157,-0.6399999999999999
1627472854328,-0.75
1627472901729,-0.76
1627472906760,-0.81
1627473825073,-0.8200000000000001
1627473837685,-0.8899999999999999
1627474214642,5.58
1627474424451,5.22
1627474735724,5.13
1627475549746,4.73
1627475556139,4.92
1627475605768,4.17
1627475619456,6.710000000000001
1627475633373,3.8
1627475637038,2.8
1627475643248,4.46
1627499721294,8.27
1627499785768,7.93
1627501142384,64.24
1627501888966,47.75
1627502563603,45.2
1627502579366,40.24
1627503013602,43.41
1627503842771,38.92
1627504096047,25.52
1627504501160,26.6
1627504519651,25.2
1627504579007,41.18
1627508202039,1.33
1627508693127,6.9399999999999995
1627508773524,6.869999999999999
1627509793442,4.43
1627510012734,4.41
1627510221124,4.3
1627510310142,3.62
1627510802472,7.0600000000000005
1627511050078,-1.0
1627511063525,-0.6499999999999999
1627524054508,-0.7
1627524070862,-0.73
1627524186586,3.8200000000000003
1627526161305,2.7800000000000002
1627526197600,7.449999999999999
1627526208622,7.49
1627526231147,7.82
1627526241665,9.73
1627526962623,28.84
1627527134378,26.89
1627527437758,29.02
1627527665321,28.58
1627528430469,28.5
1627528694673,28.58
1627529219521,29.09
1627529372747,28.02
1627529546261,19.57
1627529567568,19.15
1627530264125,30.61
1627530604618,31.96
1627530950837,17.74
1627532359340,21.04
1627532369898,18.56
1627532394806,21.21
1627532418864,10.03
1627532425383,27.51
1627532446909,21.04
1627532508504,17.57
1627532553556,16.32
1627539629586,29.98
1627542940385,10.28
1627542945669,6.99
1627543016977,8.98
1627543249271,-0.8500000000000001
1627543388104,-0.8500000000000001
1627544464990,5.86
1627544944359,5.91
1627544946779,7.300000000000001
1627544957866,7.949999999999999
1627544997173,5.08
1627555803844,8.25
1627557512121,27.79
1627559182388,26.67
1627559929634,26.23
1627561499008,25.28
1627564686029,9.84
1627565451808,6.98
1627566781179,5.63
1627566799097,4.37
1627567165207,4.98
1627567256918,5.35
1627567624367,6.140000000000001
1627567818928,-0.8999999999999999
1627567873259,-0.9099999999999999
1627567890650,-0.8
1627567899810,-0.8
1627567920638,-0.76
1627571929103,-0.8200000000000001
1627572093200,8.64
1627572671714,26.99
1627572870945,25.23
1627573465110,26.86
1627574082591,27.71
1627574127408,28.01
1627574144324,26.07
1627574160829,23.37
1627574637768,33.04
1627574651333,33.14
1627574719609,29.24
1627574828119,27.84
1627575172537,26.56
1627577508101,34.06
1627577528702,36.47
1627577551901,35.53
1627577555483,36.92
1627577565393,35.85
1627579010636,7.85
1627580871216,-0.51
1627581005010,6.75
1627581376827,6.949999999999999
1627581450833,6.02
1627581741591,-0.9199999999999999
1627581741815,-0.9099999999999999
1627581743172,-0.9299999999999999
1627599360547,-0.69
1627599555278,-0.71
1627599573362,-0.6499999999999999
1627600292109,11.8
1627600292136,5.6
1627600894300,22.87
1627601207384,22.96
1627601390095,21.8
1627601576199,22.53
1627602535579,21.82
1627603028294,22.11
1627603437807,21.91
1627603441965,20.62
1627604167708,19.79
1627604179346,21.34
1627604239321,19.11
1627609063197,6.84
1627609074183,7.66
1627609553060,5.95
1627609990446,11.17
1627610325199,3.66
1627610364697,3.33
1627610443697,3.9299999999999997
1629810209841,-2.0
1629811216651,-2.0
1629811326869,-2.0
1629811371850,-2.0
1629811528329,-2.0
1629811591136,-2.0
1629811729337,-2.0
1629812328992,-2.0
1629812558141,-2.0
1629812855251,-2.0
1629813131062,-2.0
1629813328323,-2.0
1629813794270,-2.0
1629814010312,-2.0
1629814133624,-2.0
1629814319346,-2.0
1629814475224,-2.0
1629818676106,-2.0
1629818696135,-2.0
1629818714392,-2.0
1629818726221,-2.0
1629819752883,-2.0
1629819779530,-2.0
1629819848480,-2.0
1629819852892,-2.0
1629819855490,-2.0
1629819860674,-2.0
1629819877103,-2.0
1629819902274,-2.0
1629821057107,-6.0
1629821115800,-6.0
1629821154363,-6.0
1629821182994,-6.0
1629821190234,-6.0
1629821253487,-6.0
1629821725297,-6.0
1629821913774,-6.0
1629822436604,-6.0
1629823060227,-6.0
1629823579522,-6.0
1629823956261,-6.0
1629824203101,-6.0
1629824382831,-6.0
1629824580316,-6.0
1629824717095,-6.0
1629824735609,-6.0
1629828734038,-6.0
1629829566019,-6.0
1629829637041,-6.0
1629829998343,-6.0
1629830230258,-6.0
1629830586256,-6.0
1629830743021,-6.0
1629830789931,-6.0
1629830853437,-6.0
1629831102712,-6.0
1629831142918,-6.0
1629831812906,-6.0
1629832690318,-6.0
1629832714507,-6.0
1629832720906,-6.0
1629832791722,-6.0
1629832891428,-6.0
