Sensor,s_0
1572159180,4882
1572159240,4811
1572159300,4815
1572159360,4826
1572159420,4648
1572159480,4744
1572159540,4267
1572159600,4339
1572159660,4372
1572159720,4339
1572159780,4342
1572159840,4245
1572159900,4021
1572159960,4155
1572160020,4292
1572160080,4348
1572160140,4158
1572160200,3691
1572160260,3399
1572160320,3274
1572160380,3331
1572160440,3345
1572160500,3186
1572160560,3321
1572160620,3327
1572160680,3322
1572160740,3268
1572160800,3270
1572160860,2828
1572160920,2301
1572160980,2667
1572161040,2628
1572161100,2312
1572161160,2427
1572161220,2374
1572161280,2401
1572161340,2319
1572161400,2368
1572161460,2356
1572161520,2275
1572161580,2149
1572161640,2053
1572161700,2083
1572161760,2123
1572161820,2087
1572161880,2081
1572161940,2170
1572162000,2016
1572162060,2209
1572162120,2188
1572162180,2211
1572162240,2123
1572162300,2065
1572162360,1885
1572162420,2086
1572162480,2060
1572162540,2102
1572162600,2134
1572162660,2124
1572162720,2056
1572162780,2206
1572162840,2047
1572162900,2175
1572162960,2210
1572163020,2148
1572163080,2121
1572163140,1936
1572163200,2156
1572163260,1838
1572163320,2105
1572163380,2180
1572163440,2303
1572163500,2210
1572163560,2136
1572163620,2146
1572163680,2045
1572163740,2119
1572163800,2077
1572163860,2127
1572163920,2189
1572163980,2152
1572164040,2136
1572164100,2189
1572164160,2102
1572164220,2152
1572164280,2172
1572164340,2117
1572164400,2392
1572164460,2160
1572164520,2133
1572164580,2176
1572164640,2041
1572164700,1906
1572164760,2017
1572164820,2166
1572164880,2144
1572164940,2075
1572165000,2171
1572165060,2094
1572165120,2086
1572165180,1952
1572165240,2201
1572165300,2008
1572165360,2128
1572165420,2099
1572165480,2199
1572165540,2040
1572165600,2154
1572165660,2122
1572165720,2275
1572165780,2164
1572165840,2059
1572165900,2180
1572165960,2031
1572166020,2092
1572166080,2172
1572166140,2004
1572166200,1765
1572166260,1847
1572166320,1928
1572166380,1908
1572166440,1841
1572166500,1873
1572166560,1743
1572166620,1838
1572166680,1921
1572166740,1834
1572166800,1868
1572166860,1828
1572166920,1723
1572166980,1865
1572167040,1925
1572167100,1731
1572167160,1894
1572167220,1925
1572167280,1864
1572167340,1897
1572167400,1831
1572167460,1904
1572167520,1865
1572167580,1922
1572167640,1916
1572167700,1867
1572167760,1798
1572167820,1874
1572167880,1851
1572167940,1864
1572168000,1747
1572168060,1871
1572168120,1849
1572168180,1689
1572168240,1844
1572168300,1907
1572168360,1910
1572168420,1866
1572168480,1725
1572168540,1859
1572168600,1654
1572168660,1786
1572168720,1867
1572168780,1643
1572168840,1893
1572168900,1901
1572168960,1926
1572169020,2025
1572169080,1941
1572169140,1975
1572169200,1985
1572169260,1939
1572169320,1970
1572169380,1989
1572169440,1854
1572169500,1984
1572169560,1908
1572169620,1768
1572169680,1898
1572169740,1845
1572169800,1674
1572169860,1839
1572169920,1903
1572169980,1844
1572170040,1916
1572170100,1857
1572170160,1746
1572170220,1882
1572170280,1651
1572170340,1882
1572170400,1865
1572170460,1860
1572170520,1835
1572170580,1859
1572170640,1839
1572170700,1829
1572170760,1847
1572170820,1799
1572170880,1833
1572170940,1869
1572171000,1892
1572171060,1658
1572171120,1850
1572171180,1902
1572171240,1886
